Source File,Public ID,Organization,Availability,System Name,CPU,Processors per node,Total Processors,GPU,GPU Raw,GPU Form Factor,GPU Memory,Accelerator Model Name,Total Accelerators,Division/Power,# of Nodes,Accelerators per node,Benchmark,Benchmark Model,Scenario,Metric,Value
Table - Inference (3).csv,2.1-0015,Dell,Available Cloud,Dell PowerEdge XE8545 (4x A100-SXM-80GB; MaxQ; TensorRT),AMD EPYC 7763,2,2,NVIDIA A100,NVIDIA A100-SXM-80GB CTS,SXM,80GB,NVIDIA A100-SXM-80GB CTS,4,Closed - Power,1,4,Inference,ResNet,Server,queries/s,128029.0
Table - Inference (3).csv,2.1-0015,Dell,Available Cloud,Dell PowerEdge XE8545 (4x A100-SXM-80GB; MaxQ; TensorRT),AMD EPYC 7763,2,2,NVIDIA A100,NVIDIA A100-SXM-80GB CTS,SXM,80GB,NVIDIA A100-SXM-80GB CTS,4,Closed - Power,1,4,Inference,ResNet,Server,System Watts,1464.22
Table - Inference (3).csv,2.1-0015,Dell,Available Cloud,Dell PowerEdge XE8545 (4x A100-SXM-80GB; MaxQ; TensorRT),AMD EPYC 7763,2,2,NVIDIA A100,NVIDIA A100-SXM-80GB CTS,SXM,80GB,NVIDIA A100-SXM-80GB CTS,4,Closed - Power,1,4,Inference,RetinaNet,Offline,samples/s,2019.47
Table - Inference (3).csv,2.1-0015,Dell,Available Cloud,Dell PowerEdge XE8545 (4x A100-SXM-80GB; MaxQ; TensorRT),AMD EPYC 7763,2,2,NVIDIA A100,NVIDIA A100-SXM-80GB CTS,SXM,80GB,NVIDIA A100-SXM-80GB CTS,4,Closed - Power,1,4,Inference,RetinaNet,Offline,System Watts,1506.43
Table - Inference (3).csv,2.1-0015,Dell,Available Cloud,Dell PowerEdge XE8545 (4x A100-SXM-80GB; MaxQ; TensorRT),AMD EPYC 7763,2,2,NVIDIA A100,NVIDIA A100-SXM-80GB CTS,SXM,80GB,NVIDIA A100-SXM-80GB CTS,4,Closed - Power,1,4,Inference,RetinaNet,Server,queries/s,1796.17
Table - Inference (3).csv,2.1-0015,Dell,Available Cloud,Dell PowerEdge XE8545 (4x A100-SXM-80GB; MaxQ; TensorRT),AMD EPYC 7763,2,2,NVIDIA A100,NVIDIA A100-SXM-80GB CTS,SXM,80GB,NVIDIA A100-SXM-80GB CTS,4,Closed - Power,1,4,Inference,RetinaNet,Server,System Watts,1488.91
Table - Inference (3).csv,2.1-0015,Dell,Available Cloud,Dell PowerEdge XE8545 (4x A100-SXM-80GB; MaxQ; TensorRT),AMD EPYC 7763,2,2,NVIDIA A100,NVIDIA A100-SXM-80GB CTS,SXM,80GB,NVIDIA A100-SXM-80GB CTS,4,Closed - Power,1,4,Inference,RNN-T,Offline,samples/s,45521.6
Table - Inference (3).csv,2.1-0015,Dell,Available Cloud,Dell PowerEdge XE8545 (4x A100-SXM-80GB; MaxQ; TensorRT),AMD EPYC 7763,2,2,NVIDIA A100,NVIDIA A100-SXM-80GB CTS,SXM,80GB,NVIDIA A100-SXM-80GB CTS,4,Closed - Power,1,4,Inference,RNN-T,Offline,System Watts,1600.32
Table - Inference (3).csv,2.1-0015,Dell,Available Cloud,Dell PowerEdge XE8545 (4x A100-SXM-80GB; MaxQ; TensorRT),AMD EPYC 7763,2,2,NVIDIA A100,NVIDIA A100-SXM-80GB CTS,SXM,80GB,NVIDIA A100-SXM-80GB CTS,4,Closed - Power,1,4,Inference,RNN-T,Server,queries/s,47997.8
Table - Inference (3).csv,2.1-0015,Dell,Available Cloud,Dell PowerEdge XE8545 (4x A100-SXM-80GB; MaxQ; TensorRT),AMD EPYC 7763,2,2,NVIDIA A100,NVIDIA A100-SXM-80GB CTS,SXM,80GB,NVIDIA A100-SXM-80GB CTS,4,Closed - Power,1,4,Inference,RNN-T,Server,System Watts,1695.09
Table - Inference (3).csv,2.1-0016,Dell,Available Cloud,Dell PowerEdge R7515 (4x QAIC100 Pro),AMD EPYC 7542 32-Core Processor,1,1,QUALCOMM Cloud,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,PCIe,,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,4,Closed - Power,1,4,Inference,BERT-99.0,Offline,samples/s,2913.0
Table - Inference (3).csv,2.1-0016,Dell,Available Cloud,Dell PowerEdge R7515 (4x QAIC100 Pro),AMD EPYC 7542 32-Core Processor,1,1,QUALCOMM Cloud,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,PCIe,,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,4,Closed - Power,1,4,Inference,BERT-99.0,Offline,System Watts,476.31
Table - Inference (3).csv,2.1-0016,Dell,Available Cloud,Dell PowerEdge R7515 (4x QAIC100 Pro),AMD EPYC 7542 32-Core Processor,1,1,QUALCOMM Cloud,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,PCIe,,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,4,Closed - Power,1,4,Inference,BERT-99.0,Server,queries/s,2550.92
Table - Inference (3).csv,2.1-0016,Dell,Available Cloud,Dell PowerEdge R7515 (4x QAIC100 Pro),AMD EPYC 7542 32-Core Processor,1,1,QUALCOMM Cloud,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,PCIe,,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,4,Closed - Power,1,4,Inference,BERT-99.0,Server,System Watts,455.25
Table - Inference (3).csv,2.1-0016,Dell,Available Cloud,Dell PowerEdge R7515 (4x QAIC100 Pro),AMD EPYC 7542 32-Core Processor,1,1,QUALCOMM Cloud,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,PCIe,,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,4,Closed - Power,1,4,Inference,BERT-99.9,Offline,samples/s,1394.35
Table - Inference (3).csv,2.1-0016,Dell,Available Cloud,Dell PowerEdge R7515 (4x QAIC100 Pro),AMD EPYC 7542 32-Core Processor,1,1,QUALCOMM Cloud,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,PCIe,,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,4,Closed - Power,1,4,Inference,BERT-99.9,Offline,System Watts,433.96
Table - Inference (3).csv,2.1-0016,Dell,Available Cloud,Dell PowerEdge R7515 (4x QAIC100 Pro),AMD EPYC 7542 32-Core Processor,1,1,QUALCOMM Cloud,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,PCIe,,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,4,Closed - Power,1,4,Inference,BERT-99.9,Server,queries/s,1277.56
Table - Inference (3).csv,2.1-0016,Dell,Available Cloud,Dell PowerEdge R7515 (4x QAIC100 Pro),AMD EPYC 7542 32-Core Processor,1,1,QUALCOMM Cloud,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,PCIe,,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,4,Closed - Power,1,4,Inference,BERT-99.9,Server,System Watts,434.74
Table - Inference (3).csv,2.1-0016,Dell,Available Cloud,Dell PowerEdge R7515 (4x QAIC100 Pro),AMD EPYC 7542 32-Core Processor,1,1,QUALCOMM Cloud,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,PCIe,,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,4,Closed - Power,1,4,Inference,ResNet,Offline,samples/s,92235.4
Table - Inference (3).csv,2.1-0016,Dell,Available Cloud,Dell PowerEdge R7515 (4x QAIC100 Pro),AMD EPYC 7542 32-Core Processor,1,1,QUALCOMM Cloud,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,PCIe,,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,4,Closed - Power,1,4,Inference,ResNet,Offline,System Watts,502.15
Table - Inference (3).csv,2.1-0016,Dell,Available Cloud,Dell PowerEdge R7515 (4x QAIC100 Pro),AMD EPYC 7542 32-Core Processor,1,1,QUALCOMM Cloud,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,PCIe,,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,4,Closed - Power,1,4,Inference,ResNet,Server,queries/s,91206.6
Table - Inference (3).csv,2.1-0016,Dell,Available Cloud,Dell PowerEdge R7515 (4x QAIC100 Pro),AMD EPYC 7542 32-Core Processor,1,1,QUALCOMM Cloud,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,PCIe,,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,4,Closed - Power,1,4,Inference,ResNet,Server,System Watts,512.29
Table - Inference (3).csv,2.1-0019,Fujitsu,Available Cloud,PRIMERGY GX2570M6 (8x A100-SXM-80GB; TensorRT),Intel(R) Xeon(R) Platinum 8352V CPU @ 2.10GHz,2,2,NVIDIA A100,NVIDIA A100-SXM-80GB,SXM,80GB,NVIDIA A100-SXM-80GB,8,Closed - Power,1,8,Inference,3D U-Net-99.0,Offline,samples/s,24.15
Table - Inference (3).csv,2.1-0019,Fujitsu,Available Cloud,PRIMERGY GX2570M6 (8x A100-SXM-80GB; TensorRT),Intel(R) Xeon(R) Platinum 8352V CPU @ 2.10GHz,2,2,NVIDIA A100,NVIDIA A100-SXM-80GB,SXM,80GB,NVIDIA A100-SXM-80GB,8,Closed - Power,1,8,Inference,3D U-Net-99.0,Offline,System Watts,3425.59
Table - Inference (3).csv,2.1-0019,Fujitsu,Available Cloud,PRIMERGY GX2570M6 (8x A100-SXM-80GB; TensorRT),Intel(R) Xeon(R) Platinum 8352V CPU @ 2.10GHz,2,2,NVIDIA A100,NVIDIA A100-SXM-80GB,SXM,80GB,NVIDIA A100-SXM-80GB,8,Closed - Power,1,8,Inference,3D U-Net-99.9,Offline,samples/s,24.15
Table - Inference (3).csv,2.1-0019,Fujitsu,Available Cloud,PRIMERGY GX2570M6 (8x A100-SXM-80GB; TensorRT),Intel(R) Xeon(R) Platinum 8352V CPU @ 2.10GHz,2,2,NVIDIA A100,NVIDIA A100-SXM-80GB,SXM,80GB,NVIDIA A100-SXM-80GB,8,Closed - Power,1,8,Inference,3D U-Net-99.9,Offline,System Watts,3425.59
Table - Inference (3).csv,2.1-0019,Fujitsu,Available Cloud,PRIMERGY GX2570M6 (8x A100-SXM-80GB; TensorRT),Intel(R) Xeon(R) Platinum 8352V CPU @ 2.10GHz,2,2,NVIDIA A100,NVIDIA A100-SXM-80GB,SXM,80GB,NVIDIA A100-SXM-80GB,8,Closed - Power,1,8,Inference,BERT-99.0,Offline,samples/s,23319.7
Table - Inference (3).csv,2.1-0019,Fujitsu,Available Cloud,PRIMERGY GX2570M6 (8x A100-SXM-80GB; TensorRT),Intel(R) Xeon(R) Platinum 8352V CPU @ 2.10GHz,2,2,NVIDIA A100,NVIDIA A100-SXM-80GB,SXM,80GB,NVIDIA A100-SXM-80GB,8,Closed - Power,1,8,Inference,BERT-99.0,Offline,System Watts,3413.07
Table - Inference (3).csv,2.1-0019,Fujitsu,Available Cloud,PRIMERGY GX2570M6 (8x A100-SXM-80GB; TensorRT),Intel(R) Xeon(R) Platinum 8352V CPU @ 2.10GHz,2,2,NVIDIA A100,NVIDIA A100-SXM-80GB,SXM,80GB,NVIDIA A100-SXM-80GB,8,Closed - Power,1,8,Inference,BERT-99.0,Server,queries/s,21988.7
Table - Inference (3).csv,2.1-0019,Fujitsu,Available Cloud,PRIMERGY GX2570M6 (8x A100-SXM-80GB; TensorRT),Intel(R) Xeon(R) Platinum 8352V CPU @ 2.10GHz,2,2,NVIDIA A100,NVIDIA A100-SXM-80GB,SXM,80GB,NVIDIA A100-SXM-80GB,8,Closed - Power,1,8,Inference,BERT-99.0,Server,System Watts,3482.63
Table - Inference (3).csv,2.1-0019,Fujitsu,Available Cloud,PRIMERGY GX2570M6 (8x A100-SXM-80GB; TensorRT),Intel(R) Xeon(R) Platinum 8352V CPU @ 2.10GHz,2,2,NVIDIA A100,NVIDIA A100-SXM-80GB,SXM,80GB,NVIDIA A100-SXM-80GB,8,Closed - Power,1,8,Inference,BERT-99.9,Offline,samples/s,11035.8
Table - Inference (3).csv,2.1-0019,Fujitsu,Available Cloud,PRIMERGY GX2570M6 (8x A100-SXM-80GB; TensorRT),Intel(R) Xeon(R) Platinum 8352V CPU @ 2.10GHz,2,2,NVIDIA A100,NVIDIA A100-SXM-80GB,SXM,80GB,NVIDIA A100-SXM-80GB,8,Closed - Power,1,8,Inference,BERT-99.9,Offline,System Watts,3420.0
Table - Inference (3).csv,2.1-0019,Fujitsu,Available Cloud,PRIMERGY GX2570M6 (8x A100-SXM-80GB; TensorRT),Intel(R) Xeon(R) Platinum 8352V CPU @ 2.10GHz,2,2,NVIDIA A100,NVIDIA A100-SXM-80GB,SXM,80GB,NVIDIA A100-SXM-80GB,8,Closed - Power,1,8,Inference,BERT-99.9,Server,queries/s,9994.91
Table - Inference (3).csv,2.1-0019,Fujitsu,Available Cloud,PRIMERGY GX2570M6 (8x A100-SXM-80GB; TensorRT),Intel(R) Xeon(R) Platinum 8352V CPU @ 2.10GHz,2,2,NVIDIA A100,NVIDIA A100-SXM-80GB,SXM,80GB,NVIDIA A100-SXM-80GB,8,Closed - Power,1,8,Inference,BERT-99.9,Server,System Watts,3478.01
Table - Inference (3).csv,2.1-0019,Fujitsu,Available Cloud,PRIMERGY GX2570M6 (8x A100-SXM-80GB; TensorRT),Intel(R) Xeon(R) Platinum 8352V CPU @ 2.10GHz,2,2,NVIDIA A100,NVIDIA A100-SXM-80GB,SXM,80GB,NVIDIA A100-SXM-80GB,8,Closed - Power,1,8,Inference,ResNet,Offline,samples/s,297046.0
Table - Inference (3).csv,2.1-0019,Fujitsu,Available Cloud,PRIMERGY GX2570M6 (8x A100-SXM-80GB; TensorRT),Intel(R) Xeon(R) Platinum 8352V CPU @ 2.10GHz,2,2,NVIDIA A100,NVIDIA A100-SXM-80GB,SXM,80GB,NVIDIA A100-SXM-80GB,8,Closed - Power,1,8,Inference,ResNet,Offline,System Watts,3310.03
Table - Inference (3).csv,2.1-0019,Fujitsu,Available Cloud,PRIMERGY GX2570M6 (8x A100-SXM-80GB; TensorRT),Intel(R) Xeon(R) Platinum 8352V CPU @ 2.10GHz,2,2,NVIDIA A100,NVIDIA A100-SXM-80GB,SXM,80GB,NVIDIA A100-SXM-80GB,8,Closed - Power,1,8,Inference,ResNet,Server,queries/s,266066.0
Table - Inference (3).csv,2.1-0019,Fujitsu,Available Cloud,PRIMERGY GX2570M6 (8x A100-SXM-80GB; TensorRT),Intel(R) Xeon(R) Platinum 8352V CPU @ 2.10GHz,2,2,NVIDIA A100,NVIDIA A100-SXM-80GB,SXM,80GB,NVIDIA A100-SXM-80GB,8,Closed - Power,1,8,Inference,ResNet,Server,System Watts,3244.62
Table - Inference (3).csv,2.1-0019,Fujitsu,Available Cloud,PRIMERGY GX2570M6 (8x A100-SXM-80GB; TensorRT),Intel(R) Xeon(R) Platinum 8352V CPU @ 2.10GHz,2,2,NVIDIA A100,NVIDIA A100-SXM-80GB,SXM,80GB,NVIDIA A100-SXM-80GB,8,Closed - Power,1,8,Inference,RetinaNet,Offline,samples/s,4263.58
Table - Inference (3).csv,2.1-0019,Fujitsu,Available Cloud,PRIMERGY GX2570M6 (8x A100-SXM-80GB; TensorRT),Intel(R) Xeon(R) Platinum 8352V CPU @ 2.10GHz,2,2,NVIDIA A100,NVIDIA A100-SXM-80GB,SXM,80GB,NVIDIA A100-SXM-80GB,8,Closed - Power,1,8,Inference,RetinaNet,Offline,System Watts,3341.78
Table - Inference (3).csv,2.1-0019,Fujitsu,Available Cloud,PRIMERGY GX2570M6 (8x A100-SXM-80GB; TensorRT),Intel(R) Xeon(R) Platinum 8352V CPU @ 2.10GHz,2,2,NVIDIA A100,NVIDIA A100-SXM-80GB,SXM,80GB,NVIDIA A100-SXM-80GB,8,Closed - Power,1,8,Inference,RetinaNet,Server,queries/s,2495.29
Table - Inference (3).csv,2.1-0019,Fujitsu,Available Cloud,PRIMERGY GX2570M6 (8x A100-SXM-80GB; TensorRT),Intel(R) Xeon(R) Platinum 8352V CPU @ 2.10GHz,2,2,NVIDIA A100,NVIDIA A100-SXM-80GB,SXM,80GB,NVIDIA A100-SXM-80GB,8,Closed - Power,1,8,Inference,RetinaNet,Server,System Watts,2856.62
Table - Inference (3).csv,2.1-0019,Fujitsu,Available Cloud,PRIMERGY GX2570M6 (8x A100-SXM-80GB; TensorRT),Intel(R) Xeon(R) Platinum 8352V CPU @ 2.10GHz,2,2,NVIDIA A100,NVIDIA A100-SXM-80GB,SXM,80GB,NVIDIA A100-SXM-80GB,8,Closed - Power,1,8,Inference,RNN-T,Offline,samples/s,95851.8
Table - Inference (3).csv,2.1-0019,Fujitsu,Available Cloud,PRIMERGY GX2570M6 (8x A100-SXM-80GB; TensorRT),Intel(R) Xeon(R) Platinum 8352V CPU @ 2.10GHz,2,2,NVIDIA A100,NVIDIA A100-SXM-80GB,SXM,80GB,NVIDIA A100-SXM-80GB,8,Closed - Power,1,8,Inference,RNN-T,Offline,System Watts,3514.45
Table - Inference (3).csv,2.1-0019,Fujitsu,Available Cloud,PRIMERGY GX2570M6 (8x A100-SXM-80GB; TensorRT),Intel(R) Xeon(R) Platinum 8352V CPU @ 2.10GHz,2,2,NVIDIA A100,NVIDIA A100-SXM-80GB,SXM,80GB,NVIDIA A100-SXM-80GB,8,Closed - Power,1,8,Inference,RNN-T,Server,queries/s,94558.3
Table - Inference (3).csv,2.1-0019,Fujitsu,Available Cloud,PRIMERGY GX2570M6 (8x A100-SXM-80GB; TensorRT),Intel(R) Xeon(R) Platinum 8352V CPU @ 2.10GHz,2,2,NVIDIA A100,NVIDIA A100-SXM-80GB,SXM,80GB,NVIDIA A100-SXM-80GB,8,Closed - Power,1,8,Inference,RNN-T,Server,System Watts,3499.82
Table - Inference (3).csv,2.1-0032,H3C,Available Cloud,H3C UniServer R4900 G5(3x A30; TensorRT; MaxQ),Intel(R) Xeon(R) Platinum 8380 CPU @ 2.30GHz,2,2,NVIDIA A30,NVIDIA A30,,,NVIDIA A30,3,Closed - Power,1,3,Inference,3D U-Net-99.0,Offline,samples/s,5.14
Table - Inference (3).csv,2.1-0032,H3C,Available Cloud,H3C UniServer R4900 G5(3x A30; TensorRT; MaxQ),Intel(R) Xeon(R) Platinum 8380 CPU @ 2.30GHz,2,2,NVIDIA A30,NVIDIA A30,,,NVIDIA A30,3,Closed - Power,1,3,Inference,3D U-Net-99.0,Offline,System Watts,1045.12
Table - Inference (3).csv,2.1-0032,H3C,Available Cloud,H3C UniServer R4900 G5(3x A30; TensorRT; MaxQ),Intel(R) Xeon(R) Platinum 8380 CPU @ 2.30GHz,2,2,NVIDIA A30,NVIDIA A30,,,NVIDIA A30,3,Closed - Power,1,3,Inference,3D U-Net-99.9,Offline,samples/s,5.14
Table - Inference (3).csv,2.1-0032,H3C,Available Cloud,H3C UniServer R4900 G5(3x A30; TensorRT; MaxQ),Intel(R) Xeon(R) Platinum 8380 CPU @ 2.30GHz,2,2,NVIDIA A30,NVIDIA A30,,,NVIDIA A30,3,Closed - Power,1,3,Inference,3D U-Net-99.9,Offline,System Watts,1045.12
Table - Inference (3).csv,2.1-0032,H3C,Available Cloud,H3C UniServer R4900 G5(3x A30; TensorRT; MaxQ),Intel(R) Xeon(R) Platinum 8380 CPU @ 2.30GHz,2,2,NVIDIA A30,NVIDIA A30,,,NVIDIA A30,3,Closed - Power,1,3,Inference,BERT-99.0,Offline,samples/s,4835.39
Table - Inference (3).csv,2.1-0032,H3C,Available Cloud,H3C UniServer R4900 G5(3x A30; TensorRT; MaxQ),Intel(R) Xeon(R) Platinum 8380 CPU @ 2.30GHz,2,2,NVIDIA A30,NVIDIA A30,,,NVIDIA A30,3,Closed - Power,1,3,Inference,BERT-99.0,Offline,System Watts,910.93
Table - Inference (3).csv,2.1-0032,H3C,Available Cloud,H3C UniServer R4900 G5(3x A30; TensorRT; MaxQ),Intel(R) Xeon(R) Platinum 8380 CPU @ 2.30GHz,2,2,NVIDIA A30,NVIDIA A30,,,NVIDIA A30,3,Closed - Power,1,3,Inference,BERT-99.0,Server,queries/s,4196.94
Table - Inference (3).csv,2.1-0032,H3C,Available Cloud,H3C UniServer R4900 G5(3x A30; TensorRT; MaxQ),Intel(R) Xeon(R) Platinum 8380 CPU @ 2.30GHz,2,2,NVIDIA A30,NVIDIA A30,,,NVIDIA A30,3,Closed - Power,1,3,Inference,BERT-99.0,Server,System Watts,911.65
Table - Inference (3).csv,2.1-0032,H3C,Available Cloud,H3C UniServer R4900 G5(3x A30; TensorRT; MaxQ),Intel(R) Xeon(R) Platinum 8380 CPU @ 2.30GHz,2,2,NVIDIA A30,NVIDIA A30,,,NVIDIA A30,3,Closed - Power,1,3,Inference,BERT-99.9,Offline,samples/s,2373.19
Table - Inference (3).csv,2.1-0032,H3C,Available Cloud,H3C UniServer R4900 G5(3x A30; TensorRT; MaxQ),Intel(R) Xeon(R) Platinum 8380 CPU @ 2.30GHz,2,2,NVIDIA A30,NVIDIA A30,,,NVIDIA A30,3,Closed - Power,1,3,Inference,BERT-99.9,Offline,System Watts,911.17
Table - Inference (3).csv,2.1-0032,H3C,Available Cloud,H3C UniServer R4900 G5(3x A30; TensorRT; MaxQ),Intel(R) Xeon(R) Platinum 8380 CPU @ 2.30GHz,2,2,NVIDIA A30,NVIDIA A30,,,NVIDIA A30,3,Closed - Power,1,3,Inference,BERT-99.9,Server,queries/s,1796.17
Table - Inference (3).csv,2.1-0032,H3C,Available Cloud,H3C UniServer R4900 G5(3x A30; TensorRT; MaxQ),Intel(R) Xeon(R) Platinum 8380 CPU @ 2.30GHz,2,2,NVIDIA A30,NVIDIA A30,,,NVIDIA A30,3,Closed - Power,1,3,Inference,BERT-99.9,Server,System Watts,914.25
Table - Inference (3).csv,2.1-0032,H3C,Available Cloud,H3C UniServer R4900 G5(3x A30; TensorRT; MaxQ),Intel(R) Xeon(R) Platinum 8380 CPU @ 2.30GHz,2,2,NVIDIA A30,NVIDIA A30,,,NVIDIA A30,3,Closed - Power,1,3,Inference,ResNet,Offline,samples/s,56970.7
Table - Inference (3).csv,2.1-0032,H3C,Available Cloud,H3C UniServer R4900 G5(3x A30; TensorRT; MaxQ),Intel(R) Xeon(R) Platinum 8380 CPU @ 2.30GHz,2,2,NVIDIA A30,NVIDIA A30,,,NVIDIA A30,3,Closed - Power,1,3,Inference,ResNet,Offline,System Watts,892.3
Table - Inference (3).csv,2.1-0032,H3C,Available Cloud,H3C UniServer R4900 G5(3x A30; TensorRT; MaxQ),Intel(R) Xeon(R) Platinum 8380 CPU @ 2.30GHz,2,2,NVIDIA A30,NVIDIA A30,,,NVIDIA A30,3,Closed - Power,1,3,Inference,ResNet,Server,queries/s,45237.8
Table - Inference (3).csv,2.1-0032,H3C,Available Cloud,H3C UniServer R4900 G5(3x A30; TensorRT; MaxQ),Intel(R) Xeon(R) Platinum 8380 CPU @ 2.30GHz,2,2,NVIDIA A30,NVIDIA A30,,,NVIDIA A30,3,Closed - Power,1,3,Inference,ResNet,Server,System Watts,898.35
Table - Inference (3).csv,2.1-0032,H3C,Available Cloud,H3C UniServer R4900 G5(3x A30; TensorRT; MaxQ),Intel(R) Xeon(R) Platinum 8380 CPU @ 2.30GHz,2,2,NVIDIA A30,NVIDIA A30,,,NVIDIA A30,3,Closed - Power,1,3,Inference,RNN-T,Offline,samples/s,20767.2
Table - Inference (3).csv,2.1-0032,H3C,Available Cloud,H3C UniServer R4900 G5(3x A30; TensorRT; MaxQ),Intel(R) Xeon(R) Platinum 8380 CPU @ 2.30GHz,2,2,NVIDIA A30,NVIDIA A30,,,NVIDIA A30,3,Closed - Power,1,3,Inference,RNN-T,Offline,System Watts,926.52
Table - Inference (3).csv,2.1-0032,H3C,Available Cloud,H3C UniServer R4900 G5(3x A30; TensorRT; MaxQ),Intel(R) Xeon(R) Platinum 8380 CPU @ 2.30GHz,2,2,NVIDIA A30,NVIDIA A30,,,NVIDIA A30,3,Closed - Power,1,3,Inference,RNN-T,Server,queries/s,12994.7
Table - Inference (3).csv,2.1-0032,H3C,Available Cloud,H3C UniServer R4900 G5(3x A30; TensorRT; MaxQ),Intel(R) Xeon(R) Platinum 8380 CPU @ 2.30GHz,2,2,NVIDIA A30,NVIDIA A30,,,NVIDIA A30,3,Closed - Power,1,3,Inference,RNN-T,Server,System Watts,933.42
Table - Inference (3).csv,2.1-0063,Krai,Available Cloud,Gigabyte G292-Z43 (18x QAIC100 Pro; EE),AMD EPYC 7713 64-Core Processor,2,2,QUALCOMM Cloud,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,PCIe,,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,18,Closed - Power,1,18,Inference,ResNet,Offline,samples/s,357387.0
Table - Inference (3).csv,2.1-0063,Krai,Available Cloud,Gigabyte G292-Z43 (18x QAIC100 Pro; EE),AMD EPYC 7713 64-Core Processor,2,2,QUALCOMM Cloud,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,PCIe,,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,18,Closed - Power,1,18,Inference,ResNet,Offline,System Watts,1723.6
Table - Inference (3).csv,2.1-0063,Krai,Available Cloud,Gigabyte G292-Z43 (18x QAIC100 Pro; EE),AMD EPYC 7713 64-Core Processor,2,2,QUALCOMM Cloud,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,PCIe,,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,18,Closed - Power,1,18,Inference,ResNet,Server,queries/s,250060.0
Table - Inference (3).csv,2.1-0063,Krai,Available Cloud,Gigabyte G292-Z43 (18x QAIC100 Pro; EE),AMD EPYC 7713 64-Core Processor,2,2,QUALCOMM Cloud,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,PCIe,,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,18,Closed - Power,1,18,Inference,ResNet,Server,System Watts,1441.88
Table - Inference (3).csv,2.1-0085,NVIDIA,Available Cloud,Gigabyte G482-Z54 (8x A100-PCIe-80GB; MaxQ; TensorRT),AMD EPYC 7742 64-Core Processor,2,2,NVIDIA A100,NVIDIA A100-PCIe-80GB,PCIe,80GB,NVIDIA A100-PCIe-80GB,8,Closed - Power,1,8,Inference,3D U-Net-99.0,Offline,samples/s,19.43
Table - Inference (3).csv,2.1-0085,NVIDIA,Available Cloud,Gigabyte G482-Z54 (8x A100-PCIe-80GB; MaxQ; TensorRT),AMD EPYC 7742 64-Core Processor,2,2,NVIDIA A100,NVIDIA A100-PCIe-80GB,PCIe,80GB,NVIDIA A100-PCIe-80GB,8,Closed - Power,1,8,Inference,3D U-Net-99.0,Offline,System Watts,1795.21
Table - Inference (3).csv,2.1-0085,NVIDIA,Available Cloud,Gigabyte G482-Z54 (8x A100-PCIe-80GB; MaxQ; TensorRT),AMD EPYC 7742 64-Core Processor,2,2,NVIDIA A100,NVIDIA A100-PCIe-80GB,PCIe,80GB,NVIDIA A100-PCIe-80GB,8,Closed - Power,1,8,Inference,3D U-Net-99.9,Offline,samples/s,19.43
Table - Inference (3).csv,2.1-0085,NVIDIA,Available Cloud,Gigabyte G482-Z54 (8x A100-PCIe-80GB; MaxQ; TensorRT),AMD EPYC 7742 64-Core Processor,2,2,NVIDIA A100,NVIDIA A100-PCIe-80GB,PCIe,80GB,NVIDIA A100-PCIe-80GB,8,Closed - Power,1,8,Inference,3D U-Net-99.9,Offline,System Watts,1795.21
Table - Inference (3).csv,2.1-0085,NVIDIA,Available Cloud,Gigabyte G482-Z54 (8x A100-PCIe-80GB; MaxQ; TensorRT),AMD EPYC 7742 64-Core Processor,2,2,NVIDIA A100,NVIDIA A100-PCIe-80GB,PCIe,80GB,NVIDIA A100-PCIe-80GB,8,Closed - Power,1,8,Inference,BERT-99.0,Offline,samples/s,22076.7
