Source File,Public ID,Organization,Availability,System Name,CPU,Processors per node,Total Processors,GPU,GPU Raw,GPU Form Factor,GPU Memory,Accelerator Model Name,Total Accelerators,Division/Power,# of Nodes,Accelerators per node,Benchmark,Benchmark Model,Scenario,Metric,Value,GPU Memory GB,CPU_TDP_W,GPU_TDP_W,Total CPUs,Total GPUs,Total CPU TDP,Total GPU TDP,Total TDP,Watts / CPU+GPU TDP
Table - Inference (1).csv,1.1-006,Dell,Available Cloud,Dell EMC PowerEdge R750xa (4x A100-PCIE-40GB; MaxQ; TensorRT),Intel(R) Xeon(R) Platinum 8368 CPU @ 2.40GHz,2,2,NVIDIA A100,NVIDIA A100-PCIE-40GB,PCIe,40GB,NVIDIA A100-PCIE-40GB,4,Closed - Power,1,4,Inference,ResNet,Offline,System Watts,1431.04,40,270,250.0,2,4,540,1000.0,1540.0,0.9292467532467532
Table - Inference (1).csv,1.1-006,Dell,Available Cloud,Dell EMC PowerEdge R750xa (4x A100-PCIE-40GB; MaxQ; TensorRT),Intel(R) Xeon(R) Platinum 8368 CPU @ 2.40GHz,2,2,NVIDIA A100,NVIDIA A100-PCIE-40GB,PCIe,40GB,NVIDIA A100-PCIE-40GB,4,Closed - Power,1,4,Inference,ResNet,Server,System Watts,1446.16,40,270,250.0,2,4,540,1000.0,1540.0,0.9390649350649352
Table - Inference (1).csv,1.1-006,Dell,Available Cloud,Dell EMC PowerEdge R750xa (4x A100-PCIE-40GB; MaxQ; TensorRT),Intel(R) Xeon(R) Platinum 8368 CPU @ 2.40GHz,2,2,NVIDIA A100,NVIDIA A100-PCIE-40GB,PCIe,40GB,NVIDIA A100-PCIE-40GB,4,Closed - Power,1,4,Inference,SSD-Large,Offline,System Watts,1448.13,40,270,250.0,2,4,540,1000.0,1540.0,0.9403441558441559
Table - Inference (1).csv,1.1-006,Dell,Available Cloud,Dell EMC PowerEdge R750xa (4x A100-PCIE-40GB; MaxQ; TensorRT),Intel(R) Xeon(R) Platinum 8368 CPU @ 2.40GHz,2,2,NVIDIA A100,NVIDIA A100-PCIE-40GB,PCIe,40GB,NVIDIA A100-PCIE-40GB,4,Closed - Power,1,4,Inference,SSD-Large,Server,System Watts,1436.47,40,270,250.0,2,4,540,1000.0,1540.0,0.9327727272727273
Table - Inference (1).csv,1.1-014,Dell,Available Cloud,Dell EMC PowerEdge XE2420 (2x A10; MaxQ; TensorRT),Intel(R) Xeon(R) Gold 6252 CPU @ 2.10GHz,2,2,NVIDIA A10,NVIDIA A10,,,NVIDIA A10,2,Closed - Power,1,2,Inference,3D U-Net-99.0,Offline,System Watts,572.87,,150,150.0,2,2,300,300.0,600.0,0.9547833333333333
Table - Inference (1).csv,1.1-014,Dell,Available Cloud,Dell EMC PowerEdge XE2420 (2x A10; MaxQ; TensorRT),Intel(R) Xeon(R) Gold 6252 CPU @ 2.10GHz,2,2,NVIDIA A10,NVIDIA A10,,,NVIDIA A10,2,Closed - Power,1,2,Inference,3D U-Net-99.9,Offline,System Watts,572.87,,150,150.0,2,2,300,300.0,600.0,0.9547833333333333
Table - Inference (1).csv,1.1-014,Dell,Available Cloud,Dell EMC PowerEdge XE2420 (2x A10; MaxQ; TensorRT),Intel(R) Xeon(R) Gold 6252 CPU @ 2.10GHz,2,2,NVIDIA A10,NVIDIA A10,,,NVIDIA A10,2,Closed - Power,1,2,Inference,BERT-99.0,Offline,System Watts,588.1,,150,150.0,2,2,300,300.0,600.0,0.9801666666666667
Table - Inference (1).csv,1.1-014,Dell,Available Cloud,Dell EMC PowerEdge XE2420 (2x A10; MaxQ; TensorRT),Intel(R) Xeon(R) Gold 6252 CPU @ 2.10GHz,2,2,NVIDIA A10,NVIDIA A10,,,NVIDIA A10,2,Closed - Power,1,2,Inference,BERT-99.0,Server,System Watts,575.9,,150,150.0,2,2,300,300.0,600.0,0.9598333333333333
Table - Inference (1).csv,1.1-014,Dell,Available Cloud,Dell EMC PowerEdge XE2420 (2x A10; MaxQ; TensorRT),Intel(R) Xeon(R) Gold 6252 CPU @ 2.10GHz,2,2,NVIDIA A10,NVIDIA A10,,,NVIDIA A10,2,Closed - Power,1,2,Inference,BERT-99.9,Offline,System Watts,577.38,,150,150.0,2,2,300,300.0,600.0,0.9623
Table - Inference (1).csv,1.1-014,Dell,Available Cloud,Dell EMC PowerEdge XE2420 (2x A10; MaxQ; TensorRT),Intel(R) Xeon(R) Gold 6252 CPU @ 2.10GHz,2,2,NVIDIA A10,NVIDIA A10,,,NVIDIA A10,2,Closed - Power,1,2,Inference,BERT-99.9,Server,System Watts,583.21,,150,150.0,2,2,300,300.0,600.0,0.9720166666666668
Table - Inference (1).csv,1.1-014,Dell,Available Cloud,Dell EMC PowerEdge XE2420 (2x A10; MaxQ; TensorRT),Intel(R) Xeon(R) Gold 6252 CPU @ 2.10GHz,2,2,NVIDIA A10,NVIDIA A10,,,NVIDIA A10,2,Closed - Power,1,2,Inference,DLRM-99.0,Offline,System Watts,580.82,,150,150.0,2,2,300,300.0,600.0,0.9680333333333334
Table - Inference (1).csv,1.1-014,Dell,Available Cloud,Dell EMC PowerEdge XE2420 (2x A10; MaxQ; TensorRT),Intel(R) Xeon(R) Gold 6252 CPU @ 2.10GHz,2,2,NVIDIA A10,NVIDIA A10,,,NVIDIA A10,2,Closed - Power,1,2,Inference,DLRM-99.0,Server,System Watts,573.89,,150,150.0,2,2,300,300.0,600.0,0.9564833333333334
Table - Inference (1).csv,1.1-014,Dell,Available Cloud,Dell EMC PowerEdge XE2420 (2x A10; MaxQ; TensorRT),Intel(R) Xeon(R) Gold 6252 CPU @ 2.10GHz,2,2,NVIDIA A10,NVIDIA A10,,,NVIDIA A10,2,Closed - Power,1,2,Inference,DLRM-99.9,Offline,System Watts,580.82,,150,150.0,2,2,300,300.0,600.0,0.9680333333333334
Table - Inference (1).csv,1.1-014,Dell,Available Cloud,Dell EMC PowerEdge XE2420 (2x A10; MaxQ; TensorRT),Intel(R) Xeon(R) Gold 6252 CPU @ 2.10GHz,2,2,NVIDIA A10,NVIDIA A10,,,NVIDIA A10,2,Closed - Power,1,2,Inference,DLRM-99.9,Server,System Watts,573.89,,150,150.0,2,2,300,300.0,600.0,0.9564833333333334
Table - Inference (1).csv,1.1-014,Dell,Available Cloud,Dell EMC PowerEdge XE2420 (2x A10; MaxQ; TensorRT),Intel(R) Xeon(R) Gold 6252 CPU @ 2.10GHz,2,2,NVIDIA A10,NVIDIA A10,,,NVIDIA A10,2,Closed - Power,1,2,Inference,RNN-T,Offline,System Watts,589.29,,150,150.0,2,2,300,300.0,600.0,0.98215
Table - Inference (1).csv,1.1-014,Dell,Available Cloud,Dell EMC PowerEdge XE2420 (2x A10; MaxQ; TensorRT),Intel(R) Xeon(R) Gold 6252 CPU @ 2.10GHz,2,2,NVIDIA A10,NVIDIA A10,,,NVIDIA A10,2,Closed - Power,1,2,Inference,RNN-T,Server,System Watts,540.31,,150,150.0,2,2,300,300.0,600.0,0.9005166666666665
Table - Inference (1).csv,1.1-014,Dell,Available Cloud,Dell EMC PowerEdge XE2420 (2x A10; MaxQ; TensorRT),Intel(R) Xeon(R) Gold 6252 CPU @ 2.10GHz,2,2,NVIDIA A10,NVIDIA A10,,,NVIDIA A10,2,Closed - Power,1,2,Inference,ResNet,Offline,System Watts,566.12,,150,150.0,2,2,300,300.0,600.0,0.9435333333333333
Table - Inference (1).csv,1.1-014,Dell,Available Cloud,Dell EMC PowerEdge XE2420 (2x A10; MaxQ; TensorRT),Intel(R) Xeon(R) Gold 6252 CPU @ 2.10GHz,2,2,NVIDIA A10,NVIDIA A10,,,NVIDIA A10,2,Closed - Power,1,2,Inference,ResNet,Server,System Watts,521.95,,150,150.0,2,2,300,300.0,600.0,0.8699166666666668
Table - Inference (1).csv,1.1-014,Dell,Available Cloud,Dell EMC PowerEdge XE2420 (2x A10; MaxQ; TensorRT),Intel(R) Xeon(R) Gold 6252 CPU @ 2.10GHz,2,2,NVIDIA A10,NVIDIA A10,,,NVIDIA A10,2,Closed - Power,1,2,Inference,SSD-Large,Offline,System Watts,566.63,,150,150.0,2,2,300,300.0,600.0,0.9443833333333334
Table - Inference (1).csv,1.1-014,Dell,Available Cloud,Dell EMC PowerEdge XE2420 (2x A10; MaxQ; TensorRT),Intel(R) Xeon(R) Gold 6252 CPU @ 2.10GHz,2,2,NVIDIA A10,NVIDIA A10,,,NVIDIA A10,2,Closed - Power,1,2,Inference,SSD-Large,Server,System Watts,516.08,,150,150.0,2,2,300,300.0,600.0,0.8601333333333334
Table - Inference (1).csv,1.1-016,Dell,Available Cloud,Dell EMC PowerEdge XE8545 (4x A100-SXM-80GB; TensorRT),AMD EPYC 7763,2,2,NVIDIA A100,NVIDIA A100-SXM-80GB,SXM,80GB,NVIDIA A100-SXM-80GB,4,Closed - Power,1,4,Inference,BERT-99.0,Offline,System Watts,3133.51,80,280,400.0,2,4,560,1600.0,2160.0,1.4506990740740742
Table - Inference (1).csv,1.1-016,Dell,Available Cloud,Dell EMC PowerEdge XE8545 (4x A100-SXM-80GB; TensorRT),AMD EPYC 7763,2,2,NVIDIA A100,NVIDIA A100-SXM-80GB,SXM,80GB,NVIDIA A100-SXM-80GB,4,Closed - Power,1,4,Inference,BERT-99.0,Server,System Watts,3245.76,80,280,400.0,2,4,560,1600.0,2160.0,1.5026666666666668
Table - Inference (1).csv,1.1-016,Dell,Available Cloud,Dell EMC PowerEdge XE8545 (4x A100-SXM-80GB; TensorRT),AMD EPYC 7763,2,2,NVIDIA A100,NVIDIA A100-SXM-80GB,SXM,80GB,NVIDIA A100-SXM-80GB,4,Closed - Power,1,4,Inference,BERT-99.9,Offline,System Watts,3115.74,80,280,400.0,2,4,560,1600.0,2160.0,1.4424722222222222
Table - Inference (1).csv,1.1-016,Dell,Available Cloud,Dell EMC PowerEdge XE8545 (4x A100-SXM-80GB; TensorRT),AMD EPYC 7763,2,2,NVIDIA A100,NVIDIA A100-SXM-80GB,SXM,80GB,NVIDIA A100-SXM-80GB,4,Closed - Power,1,4,Inference,BERT-99.9,Server,System Watts,3139.31,80,280,400.0,2,4,560,1600.0,2160.0,1.4533842592592592
Table - Inference (1).csv,1.1-016,Dell,Available Cloud,Dell EMC PowerEdge XE8545 (4x A100-SXM-80GB; TensorRT),AMD EPYC 7763,2,2,NVIDIA A100,NVIDIA A100-SXM-80GB,SXM,80GB,NVIDIA A100-SXM-80GB,4,Closed - Power,1,4,Inference,DLRM-99.0,Offline,System Watts,3135.11,80,280,400.0,2,4,560,1600.0,2160.0,1.4514398148148149
Table - Inference (1).csv,1.1-016,Dell,Available Cloud,Dell EMC PowerEdge XE8545 (4x A100-SXM-80GB; TensorRT),AMD EPYC 7763,2,2,NVIDIA A100,NVIDIA A100-SXM-80GB,SXM,80GB,NVIDIA A100-SXM-80GB,4,Closed - Power,1,4,Inference,DLRM-99.0,Server,System Watts,2796.35,80,280,400.0,2,4,560,1600.0,2160.0,1.2946064814814815
Table - Inference (1).csv,1.1-016,Dell,Available Cloud,Dell EMC PowerEdge XE8545 (4x A100-SXM-80GB; TensorRT),AMD EPYC 7763,2,2,NVIDIA A100,NVIDIA A100-SXM-80GB,SXM,80GB,NVIDIA A100-SXM-80GB,4,Closed - Power,1,4,Inference,DLRM-99.9,Offline,System Watts,3135.11,80,280,400.0,2,4,560,1600.0,2160.0,1.4514398148148149
Table - Inference (1).csv,1.1-016,Dell,Available Cloud,Dell EMC PowerEdge XE8545 (4x A100-SXM-80GB; TensorRT),AMD EPYC 7763,2,2,NVIDIA A100,NVIDIA A100-SXM-80GB,SXM,80GB,NVIDIA A100-SXM-80GB,4,Closed - Power,1,4,Inference,DLRM-99.9,Server,System Watts,2796.35,80,280,400.0,2,4,560,1600.0,2160.0,1.2946064814814815
Table - Inference (1).csv,1.1-016,Dell,Available Cloud,Dell EMC PowerEdge XE8545 (4x A100-SXM-80GB; TensorRT),AMD EPYC 7763,2,2,NVIDIA A100,NVIDIA A100-SXM-80GB,SXM,80GB,NVIDIA A100-SXM-80GB,4,Closed - Power,1,4,Inference,RNN-T,Offline,System Watts,2650.05,80,280,400.0,2,4,560,1600.0,2160.0,1.2268750000000002
Table - Inference (1).csv,1.1-016,Dell,Available Cloud,Dell EMC PowerEdge XE8545 (4x A100-SXM-80GB; TensorRT),AMD EPYC 7763,2,2,NVIDIA A100,NVIDIA A100-SXM-80GB,SXM,80GB,NVIDIA A100-SXM-80GB,4,Closed - Power,1,4,Inference,RNN-T,Server,System Watts,2629.92,80,280,400.0,2,4,560,1600.0,2160.0,1.2175555555555555
Table - Inference (1).csv,1.1-016,Dell,Available Cloud,Dell EMC PowerEdge XE8545 (4x A100-SXM-80GB; TensorRT),AMD EPYC 7763,2,2,NVIDIA A100,NVIDIA A100-SXM-80GB,SXM,80GB,NVIDIA A100-SXM-80GB,4,Closed - Power,1,4,Inference,ResNet,Offline,System Watts,2412.51,80,280,400.0,2,4,560,1600.0,2160.0,1.1169027777777778
Table - Inference (1).csv,1.1-016,Dell,Available Cloud,Dell EMC PowerEdge XE8545 (4x A100-SXM-80GB; TensorRT),AMD EPYC 7763,2,2,NVIDIA A100,NVIDIA A100-SXM-80GB,SXM,80GB,NVIDIA A100-SXM-80GB,4,Closed - Power,1,4,Inference,ResNet,Server,System Watts,2092.98,80,280,400.0,2,4,560,1600.0,2160.0,0.9689722222222222
Table - Inference (1).csv,1.1-016,Dell,Available Cloud,Dell EMC PowerEdge XE8545 (4x A100-SXM-80GB; TensorRT),AMD EPYC 7763,2,2,NVIDIA A100,NVIDIA A100-SXM-80GB,SXM,80GB,NVIDIA A100-SXM-80GB,4,Closed - Power,1,4,Inference,SSD-Large,Offline,System Watts,3031.54,80,280,400.0,2,4,560,1600.0,2160.0,1.4034907407407406
Table - Inference (1).csv,1.1-016,Dell,Available Cloud,Dell EMC PowerEdge XE8545 (4x A100-SXM-80GB; TensorRT),AMD EPYC 7763,2,2,NVIDIA A100,NVIDIA A100-SXM-80GB,SXM,80GB,NVIDIA A100-SXM-80GB,4,Closed - Power,1,4,Inference,SSD-Large,Server,System Watts,2830.07,80,280,400.0,2,4,560,1600.0,2160.0,1.3102175925925927
Table - Inference (1).csv,1.1-037,NVIDIA,Available Cloud,Gigabyte G482-Z54 (8x A100-PCIe; MaxQ; TensorRT),AMD EPYC 7742,2,2,NVIDIA A100,NVIDIA A100-PCIe-40GB,PCIe,40GB,NVIDIA A100-PCIe-40GB,8,Closed - Power,1,8,Inference,3D U-Net-99.0,Offline,System Watts,1936.4,40,225,250.0,2,8,450,2000.0,2450.0,0.7903673469387755
Table - Inference (1).csv,1.1-037,NVIDIA,Available Cloud,Gigabyte G482-Z54 (8x A100-PCIe; MaxQ; TensorRT),AMD EPYC 7742,2,2,NVIDIA A100,NVIDIA A100-PCIe-40GB,PCIe,40GB,NVIDIA A100-PCIe-40GB,8,Closed - Power,1,8,Inference,3D U-Net-99.9,Offline,System Watts,1936.4,40,225,250.0,2,8,450,2000.0,2450.0,0.7903673469387755
Table - Inference (1).csv,1.1-037,NVIDIA,Available Cloud,Gigabyte G482-Z54 (8x A100-PCIe; MaxQ; TensorRT),AMD EPYC 7742,2,2,NVIDIA A100,NVIDIA A100-PCIe-40GB,PCIe,40GB,NVIDIA A100-PCIe-40GB,8,Closed - Power,1,8,Inference,BERT-99.0,Offline,System Watts,2489.72,40,225,250.0,2,8,450,2000.0,2450.0,1.0162122448979591
Table - Inference (1).csv,1.1-037,NVIDIA,Available Cloud,Gigabyte G482-Z54 (8x A100-PCIe; MaxQ; TensorRT),AMD EPYC 7742,2,2,NVIDIA A100,NVIDIA A100-PCIe-40GB,PCIe,40GB,NVIDIA A100-PCIe-40GB,8,Closed - Power,1,8,Inference,BERT-99.0,Server,System Watts,2188.96,40,225,250.0,2,8,450,2000.0,2450.0,0.8934530612244899
Table - Inference (1).csv,1.1-037,NVIDIA,Available Cloud,Gigabyte G482-Z54 (8x A100-PCIe; MaxQ; TensorRT),AMD EPYC 7742,2,2,NVIDIA A100,NVIDIA A100-PCIe-40GB,PCIe,40GB,NVIDIA A100-PCIe-40GB,8,Closed - Power,1,8,Inference,BERT-99.9,Offline,System Watts,2493.41,40,225,250.0,2,8,450,2000.0,2450.0,1.0177183673469388
Table - Inference (1).csv,1.1-037,NVIDIA,Available Cloud,Gigabyte G482-Z54 (8x A100-PCIe; MaxQ; TensorRT),AMD EPYC 7742,2,2,NVIDIA A100,NVIDIA A100-PCIe-40GB,PCIe,40GB,NVIDIA A100-PCIe-40GB,8,Closed - Power,1,8,Inference,BERT-99.9,Server,System Watts,2148.71,40,225,250.0,2,8,450,2000.0,2450.0,0.8770244897959184
Table - Inference (1).csv,1.1-037,NVIDIA,Available Cloud,Gigabyte G482-Z54 (8x A100-PCIe; MaxQ; TensorRT),AMD EPYC 7742,2,2,NVIDIA A100,NVIDIA A100-PCIe-40GB,PCIe,40GB,NVIDIA A100-PCIe-40GB,8,Closed - Power,1,8,Inference,RNN-T,Offline,System Watts,2203.95,40,225,250.0,2,8,450,2000.0,2450.0,0.8995714285714285
Table - Inference (1).csv,1.1-037,NVIDIA,Available Cloud,Gigabyte G482-Z54 (8x A100-PCIe; MaxQ; TensorRT),AMD EPYC 7742,2,2,NVIDIA A100,NVIDIA A100-PCIe-40GB,PCIe,40GB,NVIDIA A100-PCIe-40GB,8,Closed - Power,1,8,Inference,RNN-T,Server,System Watts,2265.88,40,225,250.0,2,8,450,2000.0,2450.0,0.9248489795918368
Table - Inference (1).csv,1.1-037,NVIDIA,Available Cloud,Gigabyte G482-Z54 (8x A100-PCIe; MaxQ; TensorRT),AMD EPYC 7742,2,2,NVIDIA A100,NVIDIA A100-PCIe-40GB,PCIe,40GB,NVIDIA A100-PCIe-40GB,8,Closed - Power,1,8,Inference,ResNet,Offline,System Watts,1887.28,40,225,250.0,2,8,450,2000.0,2450.0,0.7703183673469388
Table - Inference (1).csv,1.1-037,NVIDIA,Available Cloud,Gigabyte G482-Z54 (8x A100-PCIe; MaxQ; TensorRT),AMD EPYC 7742,2,2,NVIDIA A100,NVIDIA A100-PCIe-40GB,PCIe,40GB,NVIDIA A100-PCIe-40GB,8,Closed - Power,1,8,Inference,ResNet,Server,System Watts,2108.43,40,225,250.0,2,8,450,2000.0,2450.0,0.8605836734693877
Table - Inference (1).csv,1.1-037,NVIDIA,Available Cloud,Gigabyte G482-Z54 (8x A100-PCIe; MaxQ; TensorRT),AMD EPYC 7742,2,2,NVIDIA A100,NVIDIA A100-PCIe-40GB,PCIe,40GB,NVIDIA A100-PCIe-40GB,8,Closed - Power,1,8,Inference,SSD-Large,Offline,System Watts,2164.57,40,225,250.0,2,8,450,2000.0,2450.0,0.8834979591836736
Table - Inference (1).csv,1.1-037,NVIDIA,Available Cloud,Gigabyte G482-Z54 (8x A100-PCIe; MaxQ; TensorRT),AMD EPYC 7742,2,2,NVIDIA A100,NVIDIA A100-PCIe-40GB,PCIe,40GB,NVIDIA A100-PCIe-40GB,8,Closed - Power,1,8,Inference,SSD-Large,Server,System Watts,2179.05,40,225,250.0,2,8,450,2000.0,2450.0,0.8894081632653063
Table - Inference (1).csv,1.1-048,NVIDIA,Available Cloud,NVIDIA DGX A100 (8x A100-SXM-80GB; MaxQ; TensorRT),AMD EPYC 7742,2,2,NVIDIA A100,NVIDIA A100-SXM-80GB,SXM,80GB,NVIDIA A100-SXM-80GB,8,Closed - Power,1,8,Inference,3D U-Net-99.0,Offline,System Watts,2960.71,80,225,400.0,2,8,450,3200.0,3650.0,0.8111534246575343
Table - Inference (1).csv,1.1-048,NVIDIA,Available Cloud,NVIDIA DGX A100 (8x A100-SXM-80GB; MaxQ; TensorRT),AMD EPYC 7742,2,2,NVIDIA A100,NVIDIA A100-SXM-80GB,SXM,80GB,NVIDIA A100-SXM-80GB,8,Closed - Power,1,8,Inference,3D U-Net-99.9,Offline,System Watts,2960.71,80,225,400.0,2,8,450,3200.0,3650.0,0.8111534246575343
Table - Inference (1).csv,1.1-048,NVIDIA,Available Cloud,NVIDIA DGX A100 (8x A100-SXM-80GB; MaxQ; TensorRT),AMD EPYC 7742,2,2,NVIDIA A100,NVIDIA A100-SXM-80GB,SXM,80GB,NVIDIA A100-SXM-80GB,8,Closed - Power,1,8,Inference,BERT-99.0,Offline,System Watts,3549.27,80,225,400.0,2,8,450,3200.0,3650.0,0.9724027397260274
Table - Inference (1).csv,1.1-048,NVIDIA,Available Cloud,NVIDIA DGX A100 (8x A100-SXM-80GB; MaxQ; TensorRT),AMD EPYC 7742,2,2,NVIDIA A100,NVIDIA A100-SXM-80GB,SXM,80GB,NVIDIA A100-SXM-80GB,8,Closed - Power,1,8,Inference,BERT-99.0,Server,System Watts,3454.95,80,225,400.0,2,8,450,3200.0,3650.0,0.9465616438356164
Table - Inference (1).csv,1.1-048,NVIDIA,Available Cloud,NVIDIA DGX A100 (8x A100-SXM-80GB; MaxQ; TensorRT),AMD EPYC 7742,2,2,NVIDIA A100,NVIDIA A100-SXM-80GB,SXM,80GB,NVIDIA A100-SXM-80GB,8,Closed - Power,1,8,Inference,BERT-99.9,Offline,System Watts,3560.58,80,225,400.0,2,8,450,3200.0,3650.0,0.9755013698630137
Table - Inference (1).csv,1.1-048,NVIDIA,Available Cloud,NVIDIA DGX A100 (8x A100-SXM-80GB; MaxQ; TensorRT),AMD EPYC 7742,2,2,NVIDIA A100,NVIDIA A100-SXM-80GB,SXM,80GB,NVIDIA A100-SXM-80GB,8,Closed - Power,1,8,Inference,BERT-99.9,Server,System Watts,3409.11,80,225,400.0,2,8,450,3200.0,3650.0,0.9340027397260274
Table - Inference (1).csv,1.1-048,NVIDIA,Available Cloud,NVIDIA DGX A100 (8x A100-SXM-80GB; MaxQ; TensorRT),AMD EPYC 7742,2,2,NVIDIA A100,NVIDIA A100-SXM-80GB,SXM,80GB,NVIDIA A100-SXM-80GB,8,Closed - Power,1,8,Inference,DLRM-99.0,Offline,System Watts,3324.24,80,225,400.0,2,8,450,3200.0,3650.0,0.9107506849315068
Table - Inference (1).csv,1.1-048,NVIDIA,Available Cloud,NVIDIA DGX A100 (8x A100-SXM-80GB; MaxQ; TensorRT),AMD EPYC 7742,2,2,NVIDIA A100,NVIDIA A100-SXM-80GB,SXM,80GB,NVIDIA A100-SXM-80GB,8,Closed - Power,1,8,Inference,DLRM-99.0,Server,System Watts,3383.14,80,225,400.0,2,8,450,3200.0,3650.0,0.9268876712328766
Table - Inference (1).csv,1.1-048,NVIDIA,Available Cloud,NVIDIA DGX A100 (8x A100-SXM-80GB; MaxQ; TensorRT),AMD EPYC 7742,2,2,NVIDIA A100,NVIDIA A100-SXM-80GB,SXM,80GB,NVIDIA A100-SXM-80GB,8,Closed - Power,1,8,Inference,DLRM-99.9,Offline,System Watts,3324.24,80,225,400.0,2,8,450,3200.0,3650.0,0.9107506849315068
Table - Inference (1).csv,1.1-048,NVIDIA,Available Cloud,NVIDIA DGX A100 (8x A100-SXM-80GB; MaxQ; TensorRT),AMD EPYC 7742,2,2,NVIDIA A100,NVIDIA A100-SXM-80GB,SXM,80GB,NVIDIA A100-SXM-80GB,8,Closed - Power,1,8,Inference,DLRM-99.9,Server,System Watts,3383.14,80,225,400.0,2,8,450,3200.0,3650.0,0.9268876712328766
Table - Inference (1).csv,1.1-048,NVIDIA,Available Cloud,NVIDIA DGX A100 (8x A100-SXM-80GB; MaxQ; TensorRT),AMD EPYC 7742,2,2,NVIDIA A100,NVIDIA A100-SXM-80GB,SXM,80GB,NVIDIA A100-SXM-80GB,8,Closed - Power,1,8,Inference,RNN-T,Offline,System Watts,3253.91,80,225,400.0,2,8,450,3200.0,3650.0,0.8914821917808219
Table - Inference (1).csv,1.1-048,NVIDIA,Available Cloud,NVIDIA DGX A100 (8x A100-SXM-80GB; MaxQ; TensorRT),AMD EPYC 7742,2,2,NVIDIA A100,NVIDIA A100-SXM-80GB,SXM,80GB,NVIDIA A100-SXM-80GB,8,Closed - Power,1,8,Inference,RNN-T,Server,System Watts,3457.18,80,225,400.0,2,8,450,3200.0,3650.0,0.947172602739726
Table - Inference (1).csv,1.1-048,NVIDIA,Available Cloud,NVIDIA DGX A100 (8x A100-SXM-80GB; MaxQ; TensorRT),AMD EPYC 7742,2,2,NVIDIA A100,NVIDIA A100-SXM-80GB,SXM,80GB,NVIDIA A100-SXM-80GB,8,Closed - Power,1,8,Inference,ResNet,Offline,System Watts,2946.2,80,225,400.0,2,8,450,3200.0,3650.0,0.8071780821917808
Table - Inference (1).csv,1.1-048,NVIDIA,Available Cloud,NVIDIA DGX A100 (8x A100-SXM-80GB; MaxQ; TensorRT),AMD EPYC 7742,2,2,NVIDIA A100,NVIDIA A100-SXM-80GB,SXM,80GB,NVIDIA A100-SXM-80GB,8,Closed - Power,1,8,Inference,ResNet,Server,System Watts,2932.08,80,225,400.0,2,8,450,3200.0,3650.0,0.8033095890410958
Table - Inference (1).csv,1.1-048,NVIDIA,Available Cloud,NVIDIA DGX A100 (8x A100-SXM-80GB; MaxQ; TensorRT),AMD EPYC 7742,2,2,NVIDIA A100,NVIDIA A100-SXM-80GB,SXM,80GB,NVIDIA A100-SXM-80GB,8,Closed - Power,1,8,Inference,SSD-Large,Offline,System Watts,3171.41,80,225,400.0,2,8,450,3200.0,3650.0,0.8688794520547944
Table - Inference (1).csv,1.1-048,NVIDIA,Available Cloud,NVIDIA DGX A100 (8x A100-SXM-80GB; MaxQ; TensorRT),AMD EPYC 7742,2,2,NVIDIA A100,NVIDIA A100-SXM-80GB,SXM,80GB,NVIDIA A100-SXM-80GB,8,Closed - Power,1,8,Inference,SSD-Large,Server,System Watts,3163.01,80,225,400.0,2,8,450,3200.0,3650.0,0.8665780821917809
Table - Inference (1).csv,1.1-051,NVIDIA,Available Cloud,NVIDIA DGX Station A100 (4x A100-SXM-80GB; MaxQ; TensorRT),AMD EPYC 7742,1,1,NVIDIA A100,NVIDIA A100-SXM-80GB,SXM,80GB,NVIDIA A100-SXM-80GB,4,Closed - Power,1,4,Inference,3D U-Net-99.0,Offline,System Watts,1150.99,80,225,400.0,1,4,225,1600.0,1825.0,0.6306794520547945
Table - Inference (1).csv,1.1-051,NVIDIA,Available Cloud,NVIDIA DGX Station A100 (4x A100-SXM-80GB; MaxQ; TensorRT),AMD EPYC 7742,1,1,NVIDIA A100,NVIDIA A100-SXM-80GB,SXM,80GB,NVIDIA A100-SXM-80GB,4,Closed - Power,1,4,Inference,3D U-Net-99.9,Offline,System Watts,1150.99,80,225,400.0,1,4,225,1600.0,1825.0,0.6306794520547945
Table - Inference (1).csv,1.1-051,NVIDIA,Available Cloud,NVIDIA DGX Station A100 (4x A100-SXM-80GB; MaxQ; TensorRT),AMD EPYC 7742,1,1,NVIDIA A100,NVIDIA A100-SXM-80GB,SXM,80GB,NVIDIA A100-SXM-80GB,4,Closed - Power,1,4,Inference,BERT-99.0,Offline,System Watts,1243.4,80,225,400.0,1,4,225,1600.0,1825.0,0.6813150684931507
Table - Inference (1).csv,1.1-051,NVIDIA,Available Cloud,NVIDIA DGX Station A100 (4x A100-SXM-80GB; MaxQ; TensorRT),AMD EPYC 7742,1,1,NVIDIA A100,NVIDIA A100-SXM-80GB,SXM,80GB,NVIDIA A100-SXM-80GB,4,Closed - Power,1,4,Inference,BERT-99.0,Server,System Watts,1274.36,80,225,400.0,1,4,225,1600.0,1825.0,0.6982794520547945
