date,voll_mean,voll_min,voll_max,obs_count,ondemand_price_usd_per_hour,voll_ondemand_historical
2024-03-26,1355.3301372848114,1287.0538243626063,1481.756373937677,13,32.773,9283.966851989133
2024-03-27,1370.8474976392824,1295.4390934844191,1497.8753541076485,12,32.773,9283.966851989133
2024-03-28,1400.3167653875869,1303.5977337110482,1516.0056657223795,11,32.773,9283.966851989133
2024-03-29,1386.1211592939637,1309.4617563739375,1533.9376770538242,13,32.773,9283.966851989133
2024-03-30,1392.4957507082152,1317.3371104815863,1548.725212464589,10,32.773,9283.966851989133
2024-03-31,1383.2703808624487,1323.1161473087818,1557.3371104815863,9,32.773,9283.966851989133
2024-04-01,1411.8980169971671,1328.328611898017,1587.1671388101981,13,32.773,9283.966851989133
2024-04-02,1439.302086015967,1335.4107648725212,1598.8951841359772,11,32.773,9283.966851989133
2024-04-03,1435.9567344836466,1341.359773371105,1612.8045325779037,11,32.773,9283.966851989133
2024-04-04,1450.3551972107211,1344.6175637393767,1629.0934844192634,13,32.773,9283.966851989133
2024-04-05,1486.354107648725,1349.6317280453256,1642.4362606232294,10,32.773,9283.966851989133
2024-04-06,1475.7412653446647,1358.1586402266287,1653.0878186968837,12,32.773,9283.966851989133
2024-04-07,1481.8243626062322,1368.356940509915,1667.0254957507082,10,32.773,9283.966851989133
2024-04-08,1490.2755601339168,1377.053824362606,1689.1501416430594,11,32.773,9283.966851989133
2024-04-09,1507.473087818697,1385.014164305949,1716.1473087818695,10,32.773,9283.966851989133
2024-04-10,1550.8035024465617,1391.728045325779,1738.0736543909347,11,32.773,9283.966851989133
2024-04-11,1525.1888574126533,1397.9603399433427,1754.4475920679886,12,32.773,9283.966851989133
2024-04-12,1583.3623883198952,1409.0368271954676,1771.869688385269,13,32.773,9283.966851989133
2024-04-13,1569.1937241229025,1416.3739376770536,1793.56940509915,13,32.773,9283.966851989133
2024-04-14,1597.485835694051,1422.6062322946175,1816.1473087818695,12,32.773,9283.966851989133
2024-04-15,1582.2521246458923,1436.8271954674221,1822.5212464589235,10,32.773,9283.966851989133
2024-04-16,1614.7077002317797,1444.0793201133145,1835.2691218130312,11,32.773,9283.966851989133
2024-04-17,1625.6610009442873,1463.342776203966,1844.1359773371105,12,32.773,9283.966851989133
2024-04-18,1648.2058545797925,1479.4900849858357,1853.087818696884,12,32.773,9283.966851989133
2024-04-19,1608.3474976392822,1488.2719546742208,1862.4079320113315,9,32.773,9283.966851989133
2024-04-20,1664.2492917847023,1504.815864022663,1870.6232294617562,13,32.773,9283.966851989133
2024-04-21,1671.2953901622457,1527.7053824362606,1881.2181303116147,11,32.773,9283.966851989133
2024-04-22,1694.9178470254956,1545.0991501416431,1884.8725212464587,10,32.773,9283.966851989133
2024-04-23,1700.5547686496693,1553.0028328611897,1899.1218130311613,12,32.773,9283.966851989133
2024-04-24,1724.0557129367326,1575.9206798866853,1911.2181303116147,12,32.773,9283.966851989133
2024-04-25,1743.0938891137191,1588.555240793201,1923.0878186968837,14,32.773,9283.966851989133
2024-04-26,1723.2200188857412,1596.685552407932,1927.4504249291783,12,32.773,9283.966851989133
2024-04-27,1769.416430594901,1614.0793201133145,1936.798866855524,10,32.773,9283.966851989133
2024-04-28,1765.5483609874543,1623.456090651558,1952.8611898016998,14,32.773,9283.966851989133
2024-04-29,1793.1048158640228,1639.6883852691217,1973.71104815864,10,32.773,9283.966851989133
2024-04-30,1756.935788479698,1647.960339943343,1987.5637393767704,12,32.773,9283.966851989133
2024-05-01,1811.6299847461319,1655.8356940509916,2010.4815864022664,13,32.773,9283.966851989133
2024-05-02,1781.9546742209632,1662.4362606232294,2026.5155807365438,8,32.773,9283.966851989133
2024-05-03,1826.5052794231267,1670.0849858356942,2052.8611898016998,11,32.773,9283.966851989133
2024-05-04,1800.453257790368,1674.4192634560907,2071.3314447592065,12,32.773,9283.966851989133
2024-05-05,1821.2771482530688,1680.8781869688387,2097.6487252124643,12,32.773,9283.966851989133
2024-05-06,1909.8429049703836,1691.5297450424928,2130.0,11,32.773,9283.966851989133
2024-05-07,1840.101510859301,1698.555240793201,2143.0311614730876,12,32.773,9283.966851989133
2024-05-08,1882.2039660056657,1708.7818696883853,2155.5807365439096,10,32.773,9283.966851989133
2024-05-09,1897.374155589453,1713.0028328611897,2174.6175637393767,13,32.773,9283.966851989133
2024-05-15,1918.347497639282,1770.198300283286,2318.526912181303,6,32.773,9283.966851989133
2024-05-16,2054.490084985836,1781.3314447592068,2349.660056657224,10,32.773,9283.966851989133
2024-05-17,2013.9575070821527,1787.0821529745042,2372.5779036827194,10,32.773,9283.966851989133
2024-05-18,2079.5750708215296,1794.3626062322946,2400.679886685552,13,32.773,9283.966851989133
2024-05-19,2094.2621684264745,1801.841359773371,2419.0651558073655,11,32.773,9283.966851989133
2024-05-20,2036.06940509915,1810.8781869688385,2429.773371104816,12,32.773,9283.966851989133
2024-05-21,2112.4182333247486,1833.3711048158639,2449.915014164306,11,32.773,9283.966851989133
2024-05-22,2096.5807365439096,1851.1898016997166,2463.71104815864,10,32.773,9283.966851989133
2024-05-23,2121.3125590179416,1871.0764872521245,2478.7252124645893,12,32.773,9283.966851989133
2024-05-24,2123.4457893381405,1886.968838526912,2485.269121813031,11,32.773,9283.966851989133
2024-05-25,2138.087818696884,1906.1473087818695,2493.0311614730876,12,32.773,9283.966851989133
2024-05-26,2212.2353850115887,1926.0623229461758,2505.4390934844196,11,32.773,9283.966851989133
2024-05-27,2191.2979654906,1941.898016997167,2520.906515580736,11,32.773,9283.966851989133
2024-05-28,2192.7195467422093,1971.1331444759205,2533.314447592068,11,32.773,9283.966851989133
2024-05-29,2236.324362606232,1994.5325779036827,2549.1218130311613,12,32.773,9283.966851989133
2024-05-30,2272.31264486222,2016.1756373937676,2560.3116147308783,11,32.773,9283.966851989133
2024-05-31,2233.6286376513003,2027.1104815864023,2568.838526912181,11,32.773,9283.966851989133
2024-06-01,2287.5188857412654,2045.7223796033993,2579.8016997167138,12,32.773,9283.966851989133
2024-06-02,2291.686840072109,2049.0934844192634,2591.6713881019828,11,32.773,9283.966851989133
2024-06-03,2275.739376770538,2060.9065155807366,2599.093484419263,10,32.773,9283.966851989133
2024-06-04,2335.3889736325996,2086.543909348442,2609.6600566572233,13,32.773,9283.966851989133
2024-06-05,2306.169971671388,2107.1388101983002,2618.980169971671,10,32.773,9283.966851989133
2024-06-06,2312.6860674736026,2126.0906515580737,2622.4929178470256,11,32.773,9283.966851989133
2024-06-07,2359.935616791141,2143.71104815864,2635.354107648725,11,32.773,9283.966851989133
2024-06-08,2341.5348956992016,2164.985835694051,2645.0141643059487,11,32.773,9283.966851989133
2024-06-09,2404.8006101547176,2191.2747875354107,2659.0084985835692,13,32.773,9283.966851989133
2024-06-22,2651.2747875354107,2560.3116147308783,2780.254957507082,3,32.773,9283.966851989133
2024-06-23,2684.117091595845,2560.3116147308783,2763.85269121813,9,32.773,9283.966851989133
2024-06-24,2702.2568460812086,2545.8073654390937,2771.218130311615,6,32.773,9283.966851989133
2024-06-25,2695.341966815055,2531.3031161473086,2808.526912181303,7,32.773,9283.966851989133
2024-06-26,2704.7772340973474,2558.753541076487,2851.7563739376774,11,32.773,9283.966851989133
2024-06-27,2693.1381806735913,2589.4050991501413,2846.827195467422,9,32.773,9283.966851989133
2024-06-28,2725.3484419263455,2603.9376770538242,2858.866855524079,10,32.773,9283.966851989133
2024-06-29,2713.893160663699,2589.4617563739375,2816.0339943342774,7,32.773,9283.966851989133
2024-06-30,2735.240793201133,2603.9376770538242,2804.5042492917846,5,32.773,9283.966851989133
2024-07-01,2687.963487566887,2582.237960339943,2794.9008498583567,9,32.773,9283.966851989133
2024-07-02,2596.6628895184135,2473.28611898017,2714.447592067989,10,32.773,9283.966851989133
2024-07-03,2544.0198300283287,2426.0623229461758,2647.9603399433427,10,32.773,9283.966851989133
2024-07-04,2495.8727391588577,2311.5014164305944,2635.127478753541,13,32.773,9283.966851989133
2024-07-05,2496.325779036827,2275.8923512747874,2624.674220963173,10,32.773,9283.966851989133
2024-07-06,2540.923948572674,2248.271954674221,2689.3767705382434,13,32.773,9283.966851989133
2024-07-07,2502.122285174693,2149.4617563739375,2743.966005665722,12,32.773,9283.966851989133
2024-07-08,2469.6506137865913,2081.388101983003,2713.456090651558,3,32.773,9283.966851989133
2024-07-09,2508.607176581681,2092.011331444759,2730.254957507082,12,32.773,9283.966851989133
2024-07-10,2545.745042492918,2165.7790368271953,2748.5552407932014,10,32.773,9283.966851989133
2024-07-11,2538.567381626872,2209.0934844192634,2742.4079320113315,14,32.773,9283.966851989133
2024-07-12,2562.6551635333503,2343.2011331444755,2747.4787535410765,11,32.773,9283.966851989133
2024-07-13,2600.1622456863247,2456.4872521246457,2794.1926345609063,11,32.773,9283.966851989133
2024-07-14,2575.0228808019174,2382.1813031161473,2849.4334277620396,13,32.773,9283.966851989133
2024-07-15,2638.7762039660056,2338.413597733711,2939.0368271954676,10,32.773,9283.966851989133
2024-07-16,2731.209631728045,2332.0679886685552,3048.6402266288947,10,32.773,9283.966851989133
2024-07-17,2837.240793201133,2333.6543909348443,3206.940509915014,10,32.773,9283.966851989133
2024-07-18,2856.664949781097,2318.0736543909347,3308.243626062323,11,32.773,9283.966851989133
2024-07-19,2933.172804532578,2295.8073654390937,3348.045325779037,9,32.773,9283.966851989133
2024-07-20,2798.589235127479,2303.0028328611897,3416.458923512748,10,32.773,9283.966851989133
2024-07-21,2867.736858671703,2297.167138810198,3424.5609065155804,9,32.773,9283.966851989133
2024-07-22,2852.130311614731,2302.2662889518415,3525.7790368271953,10,32.773,9283.966851989133
2024-07-23,3141.802407932011,2273.42776203966,3569.6317280453254,8,32.773,9283.966851989133
2024-07-24,2943.559962228517,2273.42776203966,3611.784702549575,9,32.773,9283.966851989133
2024-07-25,2871.5348956992016,2269.150141643059,3551.586402266289,11,32.773,9283.966851989133
2024-07-26,2934.4244141127992,2274.2209631728047,3743.7393767705385,11,32.773,9283.966851989133
2024-07-27,3067.8470254957506,2343.2011331444755,3915.269121813031,10,32.773,9283.966851989133
2024-07-28,2951.8636179684336,2378.838526912181,3996.2322946175636,14,32.773,9283.966851989133
2024-07-29,3057.574634996731,2407.4220963172806,3931.6713881019828,13,32.773,9283.966851989133
2024-07-30,2943.623229461756,2438.640226628895,3888.781869688385,10,32.773,9283.966851989133
2024-07-31,3040.6940509915016,2519.943342776204,3819.5750708215296,12,32.773,9283.966851989133
2024-08-01,3123.2294617563734,2540.9915014164303,3768.186968838527,11,32.773,9283.966851989133
2024-08-02,3030.011803588291,2618.0736543909347,3709.065155807365,12,32.773,9283.966851989133
2024-08-03,3142.3435488024725,2666.515580736544,3654.0509915014163,11,32.773,9283.966851989133
2024-08-04,3082.936732766761,2723.7960339943343,3701.926345609065,12,32.773,9283.966851989133
2024-08-05,3140.2719546742205,2758.9235127478755,3708.130311614731,10,32.773,9283.966851989133
2024-08-06,3193.5741265344664,2767.5637393767706,3678.186968838527,12,32.773,9283.966851989133
2024-08-07,3246.470254957507,2803.966005665722,3703.512747875354,15,32.773,9283.966851989133
2024-08-08,3259.974246716456,2845.439093484419,3675.8073654390932,11,32.773,9283.966851989133
2024-08-09,3296.2067988668555,2852.9745042492914,3692.492917847025,10,32.773,9283.966851989133
2024-08-10,3216.227143960855,2860.28328611898,3681.841359773371,11,32.773,9283.966851989133
2024-08-11,3234.383852691218,2891.076487252125,3657.8753541076485,12,32.773,9283.966851989133
2024-08-12,3288.5320628380114,2955.354107648725,3547.8470254957506,11,32.773,9283.966851989133
2024-08-13,3234.062795089707,2935.9206798866853,3581.841359773371,12,32.773,9283.966851989133
2024-08-14,3280.6798866855524,2986.4022662889515,3693.201133144476,13,32.773,9283.966851989133
2024-08-15,3243.399433427762,3009.8016997167133,3673.342776203966,12,32.773,9283.966851989133
2024-08-16,3316.1307837582626,2964.8725212464587,3662.209631728045,12,32.773,9283.966851989133
2024-08-17,3343.6071765816805,2996.883852691218,3679.4050991501417,15,32.773,9283.966851989133
2024-08-18,3249.776912181303,3045.8073654390932,3660.3399433427758,8,32.773,9283.966851989133
2024-08-19,3348.6260623229464,3070.8781869688382,3687.5070821529744,10,32.773,9283.966851989133
2024-08-20,3328.668555240793,3062.974504249292,3703.399433427762,12,32.773,9283.966851989133
2024-08-21,3346.5084985835692,3058.611898016997,3718.866855524079,12,32.773,9283.966851989133
2024-08-22,3359.4617563739375,3081.614730878187,3680.396600566572,12,32.773,9283.966851989133
2024-08-23,3394.663597733711,3107.2521246458923,3687.1954674220965,8,32.773,9283.966851989133
2024-08-24,3380.1888574126533,3145.297450424929,3627.960339943342,12,32.773,9283.966851989133
2024-08-25,3364.4318539502674,3175.4674220963175,3635.6657223796033,9,32.773,9283.966851989133
2024-08-26,3399.7450424929175,3132.7762039660056,3711.813031161473,12,32.773,9283.966851989133
2024-08-27,3380.6137865911237,3129.8300283286117,3693.42776203966,9,32.773,9283.966851989133
2024-08-28,3330.920679886686,3165.099150141643,3628.1019830028326,14,32.773,9283.966851989133
2024-08-29,3376.9098205854575,3176.28895184136,3654.249291784702,12,32.773,9283.966851989133
2024-08-30,3348.9447592067986,3147.5637393767706,3689.5184135977333,12,32.773,9283.966851989133
2024-08-31,3351.8740466332533,3155.9206798866853,3673.0311614730876,13,32.773,9283.966851989133
2024-09-01,3302.934372049103,3134.419263456091,3603.1161473087814,12,32.773,9283.966851989133
2024-09-02,3249.7702234812714,3094.900849858357,3612.9461756373935,9,32.773,9283.966851989133
2024-09-03,3296.881673567226,3123.767705382436,3637.1104815864023,13,32.773,9283.966851989133
2024-09-04,3320.70821529745,3146.515580736544,3657.9603399433427,10,32.773,9283.966851989133
2024-09-05,3357.903682719547,3137.025495750708,3671.926345609065,13,32.773,9283.966851989133
2024-09-06,3339.175637393768,3174.5325779036825,3670.5949008498583,10,32.773,9283.966851989133
2024-09-07,3380.5288007554295,3188.753541076487,3700.169971671388,12,32.773,9283.966851989133
2024-09-08,3415.155807365439,3167.9886685552406,3698.2152974504247,9,32.773,9283.966851989133
2024-09-09,3355.132200188857,3160.028328611898,3680.169971671388,12,32.773,9283.966851989133
2024-09-10,3334.7568460812086,3115.127478753541,3703.0028328611897,12,32.773,9283.966851989133
2024-09-11,3291.4390934844187,3106.1189801699716,3621.076487252125,10,32.773,9283.966851989133
2024-09-12,3334.170843320985,3091.1614730878186,3566.6288951841357,13,32.773,9283.966851989133
2024-09-13,3253.7960339943343,3071.898016997167,3598.6118980169967,11,32.773,9283.966851989133
2024-09-14,3289.0738723033337,3059.8583569405096,3586.770538243626,13,32.773,9283.966851989133
2024-09-15,3254.7926860674734,3034.3342776203963,3616.8838526912177,11,32.773,9283.966851989133
2024-09-16,3113.642587346553,2918.271954674221,3560.056657223796,12,32.773,9283.966851989133
2024-09-17,3039.1828285029414,2746.2039660056657,3527.8186968838527,13,32.773,9283.966851989133
2024-09-18,3025.2606232294615,2707.1388101983002,3468.810198300283,10,32.773,9283.966851989133
2024-09-19,2995.0056657223795,2727.308781869688,3373.626062322946,10,32.773,9283.966851989133
2024-09-20,2911.580736543909,2723.342776203966,3315.722379603399,10,32.773,9283.966851989133
2024-09-21,2897.434972959052,2686.5439093484415,3241.2181303116145,11,32.773,9283.966851989133
2024-09-22,2890.0768919465804,2700.6515580736545,3172.0679886685552,7,32.773,9283.966851989133
2024-09-23,2886.6713881019828,2693.597733711048,3027.450424929178,8,32.773,9283.966851989133
2024-09-24,2773.330635370295,2700.6515580736545,2912.6628895184135,7,32.773,9283.966851989133
2024-09-25,2781.689093484419,2729.5467422096317,2877.1388101983002,8,32.773,9283.966851989133
2024-09-26,2800.7983517898533,2741.784702549575,2860.3682719546737,11,32.773,9283.966851989133
2024-09-27,2838.172804532578,2781.218130311615,2894.022662889518,12,32.773,9283.966851989133
2024-09-28,2836.2016052880076,2802.039660056657,2890.594900849858,12,32.773,9283.966851989133
2024-09-29,2816.195467422096,2742.8328611898014,2890.821529745042,10,32.773,9283.966851989133
2024-09-30,2776.1260623229464,2736.515580736544,2863.087818696884,4,32.773,9283.966851989133
2024-10-01,2812.5779036827194,2736.515580736544,2863.1728045325776,6,32.773,9283.966851989133
2024-10-02,2794.1019830028326,2743.484419263456,2817.5354107648723,5,32.773,9283.966851989133
2024-10-03,2798.126264670174,2743.484419263456,2855.2124645892354,7,32.773,9283.966851989133
2024-10-04,2769.9490084985837,2753.597733711048,2785.212464589235,5,32.773,9283.966851989133
2024-10-05,2754.225010117361,2713.8810198300284,2781.218130311615,7,32.773,9283.966851989133
2024-10-06,2740.871104815864,2713.85269121813,2771.3314447592065,4,32.773,9283.966851989133
2024-10-07,2745.3470254957506,2715.8923512747874,2771.3314447592065,4,32.773,9283.966851989133
2024-10-08,2754.5325779036825,2712.011331444759,2771.3597733711044,6,32.773,9283.966851989133
2024-10-09,2759.839471199244,2743.71104815864,2771.3597733711044,3,32.773,9283.966851989133
2024-10-10,2762.7195467422093,2743.71104815864,2771.3597733711044,4,32.773,9283.966851989133
2024-10-11,2759.839471199244,2743.71104815864,2771.3597733711044,3,32.773,9283.966851989133
2024-10-12,2734.6777620396597,2667.8470254957506,2776.657223796034,8,32.773,9283.966851989133
2024-10-13,2650.331849453662,2576.1473087818695,2743.71104815864,7,32.773,9283.966851989133
2024-10-14,2623.898016997167,2437.3937677053823,2743.71104815864,10,32.773,9283.966851989133
2024-10-15,2557.1435316336165,2358.611898016997,2750.623229461756,6,32.773,9283.966851989133
2024-10-16,2684.5973290165925,2359.461756373938,2762.266288951841,7,32.773,9283.966851989133
2024-10-17,2618.974504249292,2359.461756373938,2779.0651558073655,10,32.773,9283.966851989133
2024-10-18,2736.2582625118034,2477.5354107648723,2876.175637393768,12,32.773,9283.966851989133
2024-10-19,2766.631255901794,2531.1898016997166,2924.249291784702,12,32.773,9283.966851989133
2024-10-20,2751.1586402266284,2579.773371104816,2926.85552407932,10,32.773,9283.966851989133
2024-10-21,2774.3484419263455,2629.4617563739375,2923.116147308782,10,32.773,9283.966851989133
2024-10-22,2763.270667010044,2633.7960339943343,2937.5920679886685,11,32.773,9283.966851989133
2024-10-23,2832.2606232294615,2659.8016997167133,2931.3597733711044,10,32.773,9283.966851989133
2024-10-24,2802.019057429822,2633.9376770538242,2946.14730878187,11,32.773,9283.966851989133
2024-10-25,2792.0594900849856,2634.4759206798863,2945.9490084985837,10,32.773,9283.966851989133
2024-10-26,2782.0325779036825,2581.699716713881,2922.237960339943,12,32.773,9283.966851989133
2024-10-27,2733.0736543909347,2558.158640226629,2868.781869688385,12,32.773,9283.966851989133
2024-10-28,2665.8705600348662,2369.915014164306,2858.583569405099,13,32.773,9283.966851989133
2024-10-29,2735.0897072710104,2346.9405099150144,2854.3909348441925,9,32.773,9283.966851989133
2024-10-30,2744.556185080264,2346.9405099150144,2862.322946175637,6,32.773,9283.966851989133
2024-10-31,2536.2071136292097,2329.235127478754,2809.745042492918,9,32.773,9283.966851989133
2024-11-02,2534.0084985835692,2329.2917847025496,2738.7252124645893,2,32.773,9283.966851989133
2024-11-03,2474.7214353163363,2329.2917847025496,2749.178470254957,6,32.773,9283.966851989133
2024-11-04,2598.665407617249,2309.4050991501417,2759.85835694051,9,32.773,9283.966851989133
2024-11-05,2558.3626062322946,2286.2322946175636,2753.654390934844,10,32.773,9283.966851989133
2024-11-06,2579.062580479011,2278.640226628895,2787.9886685552406,11,32.773,9283.966851989133
2024-11-07,2516.2960339943343,2229.1784702549576,2792.9745042492914,8,32.773,9283.966851989133
2024-11-08,2544.7450424929175,2193.059490084986,2769.3767705382434,8,32.773,9283.966851989133
2024-11-09,2417.3330635370294,2181.728045325779,2730.8781869688387,7,32.773,9283.966851989133
2024-11-10,2529.5290368271953,2182.5495750708214,2753.342776203966,8,32.773,9283.966851989133
2024-11-11,2480.18059490085,2196.402266288952,2790.8781869688387,8,32.773,9283.966851989133
2024-11-12,2591.4447592067986,2196.402266288952,2788.186968838527,10,32.773,9283.966851989133
2024-11-13,2506.3577498988266,2231.983002832861,2736.742209631728,7,32.773,9283.966851989133
2024-11-14,2546.1009528714912,2231.9263456090653,2736.71388101983,11,32.773,9283.966851989133
2024-11-15,2508.3812221772564,2245.099150141643,2722.9178470254956,7,32.773,9283.966851989133
2024-11-16,2530.469445568596,2245.495750708215,2750.623229461756,7,32.773,9283.966851989133
2024-11-17,2571.359773371105,2313.71104815864,2764.4475920679884,8,32.773,9283.966851989133
2024-11-18,2633.9376770538242,2457.5920679886685,2752.3229461756373,7,32.773,9283.966851989133
2024-11-19,2655.1062322946173,2540.7082152974504,2750.5949008498583,8,32.773,9283.966851989133
2024-11-20,2735.8235532173208,2716.0906515580737,2750.651558073654,7,32.773,9283.966851989133
2024-11-21,2742.3569405099147,2723.0028328611897,2750.651558073654,5,32.773,9283.966851989133
2024-11-22,2735.3500607041683,2716.0906515580737,2750.651558073654,7,32.773,9283.966851989133
2024-11-23,2743.7488196411705,2736.85552407932,2750.651558073654,3,32.773,9283.966851989133
2024-11-24,2743.7464589235124,2736.85552407932,2750.651558073654,4,32.773,9283.966851989133
2024-11-25,2743.739376770538,2743.739376770538,2743.739376770538,1,32.773,9283.966851989133
2024-11-26,2747.2096317280448,2729.9433427762037,2764.4759206798863,4,32.773,9283.966851989133
2024-11-27,2748.413597733711,2723.0311614730876,2771.3881019830023,8,32.773,9283.966851989133
2024-11-28,2738.2322946175636,2723.0311614730876,2771.3881019830023,5,32.773,9283.966851989133
2024-11-29,2753.082152974504,2729.9433427762037,2778.300283286119,5,32.773,9283.966851989133
2024-11-30,2746.538243626062,2736.85552407932,2764.4759206798863,5,32.773,9283.966851989133
2024-12-01,2749.2634560906513,2743.7960339943343,2757.592067988668,4,32.773,9283.966851989133
2024-12-02,2742.634560906515,2723.0594900849856,2757.592067988668,6,32.773,9283.966851989133
2024-12-03,2676.9364629704573,2597.6770538243627,2743.7960339943343,7,32.773,9283.966851989133
2024-12-04,2649.954674220963,2536.6572237960336,2757.592067988668,5,32.773,9283.966851989133
2024-12-05,2651.3739376770536,2538.1303116147305,2757.7620396600564,4,32.773,9283.966851989133
2024-12-06,2585.0393452943026,2531.2747875354107,2757.7620396600564,9,32.773,9283.966851989133
2024-12-07,2652.162417374882,2538.1303116147305,2774.844192634561,9,32.773,9283.966851989133
2024-12-08,2737.376062322946,2538.1303116147305,2947.1954674220965,8,32.773,9283.966851989133
2024-12-09,2875.771954674221,2517.5354107648727,3108.611898016997,8,32.773,9283.966851989133
2024-12-10,2951.7941454202073,2572.237960339943,3283.1444759206797,9,32.773,9283.966851989133
2024-12-11,2936.849858356941,2579.773371104816,3373.8526912181305,5,32.773,9283.966851989133
2024-12-12,2948.006373937677,2531.869688385269,3364.3342776203963,8,32.773,9283.966851989133
2024-12-13,2832.046197428633,2524.1643059490084,3382.662889518413,13,32.773,9283.966851989133
2024-12-14,3190.2053824362606,2585.8356940509916,3611.7280453257786,8,32.773,9283.966851989133
2024-12-15,3329.35158954989,2585.8356940509916,3861.3031161473086,9,32.773,9283.966851989133
2024-12-16,3343.0531948378975,2585.8356940509916,4047.478753541076,9,32.773,9283.966851989133
2024-12-17,3081.782127221221,2607.6770538243622,3880.793201133144,11,32.773,9283.966851989133
2024-12-18,3056.7894239848915,2635.7790368271953,3581.6713881019828,12,32.773,9283.966851989133
2024-12-19,3016.3121297965486,2655.7790368271953,3497.6770538243622,11,32.773,9283.966851989133
2024-12-20,3030.495750708215,2669.8583569405096,3470.4532577903683,12,32.773,9283.966851989133
2024-12-21,3117.8493862134087,2716.883852691218,3437.308781869688,12,32.773,9283.966851989133
2024-12-22,3152.044381491973,2908.4985835694047,3443.796033994334,12,32.773,9283.966851989133
2024-12-23,3212.616533608035,2990.6232294617566,3418.951841359773,11,32.773,9283.966851989133
2024-12-24,3246.0906515580737,3126.4872521246457,3429.4050991501417,11,32.773,9283.966851989133
2024-12-25,3333.3689256918715,3096.628895184136,3483.682719546742,13,32.773,9283.966851989133
2024-12-26,3358.1680830972614,3140.113314447592,3509.3201133144476,12,32.773,9283.966851989133
2024-12-27,3374.7898961284227,3145.6657223796033,3529.8866855524075,12,32.773,9283.966851989133
2024-12-28,3402.2946175637394,3180.4532577903683,3544.1643059490084,10,32.773,9283.966851989133
2024-12-29,3403.6631074308125,3211.1331444759207,3522.6062322946173,13,32.773,9283.966851989133
2024-12-30,3382.6600566572233,3222.039660056657,3545.099150141643,10,32.773,9283.966851989133
2024-12-31,3427.4864795261396,3299.4617563739375,3552.7478753541077,11,32.773,9283.966851989133
2025-01-01,3425.547257275303,3250.7932011331445,3549.9999999999995,11,32.773,9283.966851989133
2025-01-02,3425.478753541077,3246.543909348442,3577.3371104815865,10,32.773,9283.966851989133
2025-01-03,3467.780925401322,3239.036827195467,3607.3654390934844,9,32.773,9283.966851989133
2025-01-04,3473.789496622358,3259.3201133144476,3621.6997167138807,13,32.773,9283.966851989133
2025-01-05,3461.76409992274,3289.4050991501413,3594.589235127479,11,32.773,9283.966851989133
2025-01-06,3474.429564769508,3253.6260623229464,3616.402266288952,11,32.773,9283.966851989133
2025-01-07,3467.025495750708,3298.130311614731,3617.4504249291786,10,32.773,9283.966851989133
2025-01-08,3498.900334792686,3333.6827195467417,3634.2492917847026,11,32.773,9283.966851989133
2025-01-09,3540.30925401322,3371.3031161473086,3690.7365439093483,12,32.773,9283.966851989133
2025-01-10,3534.228689157868,3366.317280453258,3671.6997167138807,11,32.773,9283.966851989133
2025-01-11,3468.1491973559964,3371.2464589235124,3584.5042492917846,12,32.773,9283.966851989133
2025-01-12,3490.1467937161988,3354.7308781869688,3585.382436260623,11,32.773,9283.966851989133
2025-01-13,3557.021954674221,3360.42492917847,3628.781869688385,8,32.773,9283.966851989133
2025-01-14,3517.584985835694,3345.3541076487254,3641.388101983003,12,32.773,9283.966851989133
2025-01-15,3480.761724897702,3268.6968838526914,3593.1444759206797,9,32.773,9283.966851989133
2025-01-16,3478.387629839471,3279.8866855524075,3621.784702549575,12,32.773,9283.966851989133
2025-01-17,3493.719546742209,3304.7025495750704,3613.484419263456,10,32.773,9283.966851989133
2025-01-18,3445.177598605361,3272.549575070821,3576.685552407932,13,32.773,9283.966851989133
2025-01-19,3396.833732839398,3211.529745042493,3488.526912181303,13,32.773,9283.966851989133
