date,voll_mean,voll_min,voll_max,obs_count,series,aws_ondemand_price_usd_per_hour,aws_ondemand_voll,azure_ondemand_price_usd_per_hour,azure_ondemand_voll,comparison_power_mw
2024-05-27,3228.0898449376714,3020.1670858785483,3416.299856270212,13,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2024-05-27,735.9414301113907,735.9414301113907,735.9414301113907,1,Azure Standard_ND96amsr_A100_v4 eastus,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2024-05-28,3254.057372140376,3032.9455623427957,3429.1457060725834,9,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2024-05-29,735.9414301113907,735.9414301113907,735.9414301113907,1,Azure Standard_ND96amsr_A100_v4 eastus,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2024-05-29,3283.5088783087795,3044.5562342795547,3437.095759971254,12,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2024-05-30,3255.7146410901355,3036.7184692777582,3460.002694933525,13,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2024-05-31,3327.209845490478,3038.51509162774,3467.1891843334533,10,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2024-05-31,735.9414301113907,735.9414301113907,735.9414301113907,1,Azure Standard_ND96amsr_A100_v4 eastus,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2024-06-01,3304.2194959191006,3034.6074380165287,3486.480416816385,14,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2024-06-02,3268.631319273612,3031.5980955803093,3506.8271649299318,13,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2024-06-03,3278.337634338353,3035.932446999641,3512.014911965505,11,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2024-06-03,735.9414301113907,735.9414301113907,735.9414301113907,1,Azure Standard_ND96amsr_A100_v4 eastus,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2024-06-04,3265.7584510351307,3039.4358605821058,3520.3692058929214,13,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2024-06-05,735.9414301113907,735.9414301113907,735.9414301113907,1,Azure Standard_ND96amsr_A100_v4 eastus,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2024-06-05,3282.0222980796107,3076.8729787998564,3518.9319080129358,9,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2024-06-06,3264.3995198118446,3076.7831476823576,3512.5538986704996,11,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2024-06-07,735.9414301113907,735.9414301113907,735.9414301113907,1,Azure Standard_ND96amsr_A100_v4 eastus,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2024-06-07,3304.848807319163,3087.428135106001,3512.0598275242546,13,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2024-06-08,3298.587405677327,3059.153790873159,3511.5882141573843,10,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2024-06-09,3338.261114559174,3053.9660438375854,3514.3505210204817,11,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2024-06-10,735.9414301113907,735.9414301113907,735.9414301113907,1,Azure Standard_ND96amsr_A100_v4 eastus,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2024-06-12,735.9414301113907,735.9414301113907,735.9414301113907,1,Azure Standard_ND96amsr_A100_v4 eastus,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2024-06-14,735.9414301113907,735.9414301113907,735.9414301113907,1,Azure Standard_ND96amsr_A100_v4 eastus,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2024-06-17,735.9414301113907,735.9414301113907,735.9414301113907,1,Azure Standard_ND96amsr_A100_v4 eastus,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2024-06-19,735.9414301113907,735.9414301113907,735.9414301113907,1,Azure Standard_ND96amsr_A100_v4 eastus,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2024-06-21,735.9414301113907,735.9414301113907,735.9414301113907,1,Azure Standard_ND96amsr_A100_v4 eastus,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2024-06-22,3898.4683794466405,3114.849083722602,5409.944304707151,3,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2024-06-23,3997.10107497904,3064.341537908732,5329.051383399209,12,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2024-06-24,3840.2966060170515,3081.2073302191884,5155.744699964068,11,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2024-06-24,735.9414301113907,735.9414301113907,735.9414301113907,1,Azure Standard_ND96amsr_A100_v4 eastus,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2024-06-25,3861.978979518505,3078.7594322673376,4981.629536471434,10,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2024-06-26,735.9414301113907,735.9414301113907,735.9414301113907,1,Azure Standard_ND96amsr_A100_v4 eastus,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2024-06-26,3899.142112827884,3081.2073302191884,5003.323751347467,10,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2024-06-27,3717.778701042041,3089.179841897233,4981.539705353935,12,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2024-06-28,735.9414301113907,735.9414301113907,735.9414301113907,1,Azure Standard_ND96amsr_A100_v4 eastus,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2024-06-28,4010.64090419103,3046.51006108516,4931.95292849443,11,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2024-06-29,4063.2860222781173,3064.00467121811,4941.407653611211,13,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2024-06-30,4002.1952479338847,3054.5499461013296,4827.03018325548,12,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2024-07-01,735.9414301113907,735.9414301113907,735.9414301113907,1,Azure Standard_ND96amsr_A100_v4 eastus,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2024-07-01,4076.1216639989552,3057.424541861301,4627.223320158103,11,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2024-07-02,4132.579500538986,3030.407833273446,4814.902982393101,10,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2024-07-03,735.9414301113907,735.9414301113907,735.9414301113907,1,Azure Standard_ND96amsr_A100_v4 eastus,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2024-07-03,4100.533270179336,3004.019942508085,5069.866151634927,11,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2024-07-04,4063.0328618560743,2993.8016528925623,5278.3417175709665,11,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2024-07-05,4225.9130108124,2970.4231045634206,5462.652712899749,11,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2024-07-05,735.9414301113907,735.9414301113907,735.9414301113907,1,Azure Standard_ND96amsr_A100_v4 eastus,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2024-07-06,4440.440241576605,2961.1255839022638,5850.835429392742,13,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2024-07-07,4401.924382161536,2949.49245418613,6074.200503054259,9,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2024-07-08,4545.514432866211,2929.639777218829,6553.157563780093,3,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2024-07-08,735.9414301113907,735.9414301113907,735.9414301113907,1,Azure Standard_ND96amsr_A100_v4 eastus,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2024-07-09,4602.254352725966,2896.6492993172833,6742.274523895077,11,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2024-07-10,4365.6974887212045,2917.3329141214517,7004.1322314049585,9,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2024-07-10,735.9414301113907,735.9414301113907,735.9414301113907,1,Azure Standard_ND96amsr_A100_v4 eastus,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2024-07-11,4800.429964394212,2916.726554078333,7264.911965504852,11,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2024-07-12,4877.511528326746,2928.3596837944665,7359.99820337765,12,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2024-07-12,735.9414301113907,735.9414301113907,735.9414301113907,1,Azure Standard_ND96amsr_A100_v4 eastus,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2024-07-13,3873.4778616201543,2851.396873877111,7359.99820337765,9,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2024-07-14,3966.2880659360403,2865.8147682357167,7359.99820337765,8,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2024-07-15,735.9414301113907,735.9414301113907,735.9414301113907,1,Azure Standard_ND96amsr_A100_v4 eastus,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2024-07-15,3921.25179662235,2825.1661875673735,7359.99820337765,8,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2024-07-16,3698.5002286610265,2835.6315127560188,7359.99820337765,11,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2024-07-17,735.9414301113907,735.9414301113907,735.9414301113907,1,Azure Standard_ND96amsr_A100_v4 eastus,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2024-07-17,3745.353734978241,2843.7163133309377,7359.99820337765,9,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2024-07-18,3733.5035133948177,2860.5821056413943,7359.99820337765,9,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2024-07-19,3781.4128189004673,3014.215774344233,7359.99820337765,8,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2024-07-19,735.9414301113907,735.9414301113907,735.9414301113907,1,Azure Standard_ND96amsr_A100_v4 eastus,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2024-07-20,3738.0951311534313,3080.8929213079414,7359.99820337765,10,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2024-07-21,3916.5356629536473,3303.427057132591,7359.99820337765,8,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2024-07-22,3967.0572448796265,3421.622349982034,7359.99820337765,8,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2024-07-22,735.9414301113907,735.9414301113907,735.9414301113907,1,Azure Standard_ND96amsr_A100_v4 eastus,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2024-07-23,3992.017507086677,3482.1909809558033,7359.99820337765,9,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2024-07-24,4056.159420289855,3398.715415019763,7359.99820337765,9,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2024-07-24,735.9414301113907,735.9414301113907,735.9414301113907,1,Azure Standard_ND96amsr_A100_v4 eastus,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2024-07-25,4887.323196027832,3258.533956162415,7330.825547969816,11,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2024-07-26,4719.8004115898475,3194.5742005030543,7103.0812073302195,11,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2024-07-26,735.9414301113907,735.9414301113907,735.9414301113907,1,Azure Standard_ND96amsr_A100_v4 eastus,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2024-07-27,4288.101868487244,3013.0030542579952,6799.56431908013,10,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2024-07-28,4510.9732165068135,2852.8341717570966,6942.732662594323,13,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2024-07-29,735.9414301113907,735.9414301113907,735.9414301113907,1,Azure Standard_ND96amsr_A100_v4 eastus,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2024-07-29,4145.000898311175,2750.6288178224936,7095.51293568092,10,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2024-07-30,3964.8045764871135,2540.8731584620914,7359.99820337765,11,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2024-07-31,735.9414301113907,735.9414301113907,735.9414301113907,1,Azure Standard_ND96amsr_A100_v4 eastus,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2024-07-31,3103.9009162773987,2423.48634567014,7359.99820337765,10,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2024-08-01,3020.968080009582,2326.805605461732,7359.99820337765,9,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2024-08-02,809.5355731225296,809.5355731225296,809.5355731225296,1,Azure Standard_ND96amsr_A100_v4 eastus,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2024-08-02,2870.9051982273327,2160.640495867769,7359.99820337765,9,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2024-08-03,2729.6622349982035,2031.4408911246858,7359.99820337765,10,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2024-08-04,2594.614624505929,1934.2436219906576,7359.99820337765,11,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2024-08-05,809.5355731225296,809.5355731225296,809.5355731225296,1,Azure Standard_ND96amsr_A100_v4 eastus,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2024-08-05,2546.453916636723,1886.4534674811357,7359.99820337765,10,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2024-08-06,2669.5028970535395,1892.4721523535754,7359.99820337765,8,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2024-08-07,809.5355731225296,809.5355731225296,809.5355731225296,1,Azure Standard_ND96amsr_A100_v4 eastus,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2024-08-07,2503.6687845033157,1885.1733740567731,7359.99820337765,11,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2024-08-08,2633.678684073941,1909.8095580309018,7359.99820337765,9,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2024-08-09,2657.4290334171756,1932.9410707869206,7359.99820337765,9,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2024-08-09,809.5355731225296,809.5355731225296,809.5355731225296,1,Azure Standard_ND96amsr_A100_v4 eastus,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2024-08-10,2758.10164390945,1970.198526769673,7359.99820337765,8,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2024-08-11,2650.5095420609255,1963.50610851599,7359.99820337765,9,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2024-08-12,2677.3490837226013,1986.0537190082646,7359.99820337765,9,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2024-08-12,809.5355731225296,809.5355731225296,809.5355731225296,1,Azure Standard_ND96amsr_A100_v4 eastus,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2024-08-13,2717.4986026270612,2010.9593963348905,7359.99820337765,9,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2024-08-14,2703.370164091508,2000.1572044556235,7359.99820337765,9,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2024-08-14,809.5355731225296,809.5355731225296,809.5355731225296,1,Azure Standard_ND96amsr_A100_v4 eastus,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2024-08-15,2670.400646784046,1999.6631333093783,7359.99820337765,10,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2024-08-16,809.5355731225296,809.5355731225296,809.5355731225296,1,Azure Standard_ND96amsr_A100_v4 eastus,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2024-08-16,2745.3736974487965,2036.49389148401,7359.99820337765,9,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2024-08-17,2765.5632411067195,2080.1742723679486,7359.99820337765,9,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2024-08-18,2859.885914480776,2132.8377650017965,7359.99820337765,8,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2024-08-19,2738.6384052526705,2176.7876392382323,7359.99820337765,11,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2024-08-19,809.5355731225296,809.5355731225296,809.5355731225296,1,Azure Standard_ND96amsr_A100_v4 eastus,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2024-08-20,2860.819159979239,2204.186130075458,7359.99820337765,9,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2024-08-21,809.5355731225296,809.5355731225296,809.5355731225296,1,Azure Standard_ND96amsr_A100_v4 eastus,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2024-08-21,3028.428340434269,2209.126841537909,7359.99820337765,7,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2024-08-22,2950.994318181818,2209.2840459935323,7359.99820337765,8,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2024-08-23,809.5355731225296,809.5355731225296,809.5355731225296,1,Azure Standard_ND96amsr_A100_v4 eastus,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2024-08-23,2738.7467810516227,2220.288357887172,7359.99820337765,12,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2024-08-24,3178.232423044676,2267.831476823572,7359.99820337765,6,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2024-08-25,2903.778396614365,2285.752784764643,7359.99820337765,9,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2024-08-26,2906.68044077135,2322.3365073661516,7359.99820337765,9,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2024-08-26,809.5355731225296,809.5355731225296,809.5355731225296,1,Azure Standard_ND96amsr_A100_v4 eastus,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2024-08-27,2855.4617319439453,2330.803090190442,7359.99820337765,10,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
