Geography,Region Name,Region,Availability Zone,Modified Date Time,Instance Price
US,US East (Virginia),us-east-1,us-east-1b,2/11/2024 5:32,0.5391
US,US East (Virginia),us-east-1,us-east-1c,2/11/2024 6:32,0.569
US,US East (Virginia),us-east-1,us-east-1a,2/11/2024 6:47,0.6315
US,US East (Virginia),us-east-1,us-east-1f,2/11/2024 11:32,0.5586
US,US East (Virginia),us-east-1,us-east-1d,2/11/2024 12:02,0.5423
US,US East (Virginia),us-east-1,us-east-1b,2/11/2024 12:31,0.5389
US,US East (Virginia),us-east-1,us-east-1c,2/11/2024 13:17,0.5713
US,US East (Virginia),us-east-1,us-east-1d,2/11/2024 15:17,0.5425
US,US East (Virginia),us-east-1,us-east-1f,2/11/2024 16:01,0.5565
US,US East (Virginia),us-east-1,us-east-1b,2/11/2024 17:02,0.5373
US,US East (Virginia),us-east-1,us-east-1c,2/11/2024 18:17,0.5737
US,US East (Virginia),us-east-1,us-east-1a,2/11/2024 19:02,0.6322
US,US East (Virginia),us-east-1,us-east-1a,2/11/2024 22:47,0.6309
US,US East (Virginia),us-east-1,us-east-1c,2/11/2024 23:02,0.5719
US,US East (Virginia),us-east-1,us-east-1d,2/11/2024 23:16,0.5427
US,US East (Virginia),us-east-1,us-east-1d,2/12/2024 2:47,0.5439
US,US East (Virginia),us-east-1,us-east-1f,2/12/2024 4:47,0.5564
US,US East (Virginia),us-east-1,us-east-1c,2/12/2024 6:02,0.5705
US,US East (Virginia),us-east-1,us-east-1a,2/12/2024 7:17,0.628
US,US East (Virginia),us-east-1,us-east-1b,2/12/2024 8:02,0.5377
US,US East (Virginia),us-east-1,us-east-1f,2/12/2024 9:32,0.5556
US,US East (Virginia),us-east-1,us-east-1d,2/12/2024 9:48,0.5417
US,US East (Virginia),us-east-1,us-east-1c,2/12/2024 10:47,0.5725
US,US East (Virginia),us-east-1,us-east-1b,2/12/2024 12:02,0.5394
US,US East (Virginia),us-east-1,us-east-1d,2/12/2024 13:02,0.5439
US,US East (Virginia),us-east-1,us-east-1a,2/12/2024 15:03,0.6297
US,US East (Virginia),us-east-1,us-east-1f,2/12/2024 16:02,0.5566
US,US East (Virginia),us-east-1,us-east-1d,2/12/2024 16:32,0.5418
US,US East (Virginia),us-east-1,us-east-1b,2/12/2024 18:32,0.5397
US,US East (Virginia),us-east-1,us-east-1c,2/12/2024 18:47,0.5747
US,US East (Virginia),us-east-1,us-east-1a,2/12/2024 21:47,0.6313
US,US East (Virginia),us-east-1,us-east-1b,2/12/2024 22:32,0.5373
US,US East (Virginia),us-east-1,us-east-1d,2/12/2024 23:02,0.5437
US,US East (Virginia),us-east-1,us-east-1f,2/13/2024 0:17,0.5576
US,US East (Virginia),us-east-1,us-east-1c,2/13/2024 3:46,0.5738
US,US East (Virginia),us-east-1,us-east-1b,2/13/2024 4:31,0.5369
US,US East (Virginia),us-east-1,us-east-1d,2/13/2024 4:33,0.5424
US,US East (Virginia),us-east-1,us-east-1a,2/13/2024 6:16,0.6335
US,US East (Virginia),us-east-1,us-east-1f,2/13/2024 8:17,0.555
US,US East (Virginia),us-east-1,us-east-1d,2/13/2024 9:17,0.5442
US,US East (Virginia),us-east-1,us-east-1b,2/13/2024 10:32,0.5346
US,US East (Virginia),us-east-1,us-east-1c,2/13/2024 10:47,0.5711
US,US East (Virginia),us-east-1,us-east-1f,2/13/2024 12:02,0.5567
US,US East (Virginia),us-east-1,us-east-1d,2/13/2024 12:47,0.5451
US,US East (Virginia),us-east-1,us-east-1a,2/13/2024 13:17,0.6346
US,US East (Virginia),us-east-1,us-east-1b,2/13/2024 15:17,0.5321
US,US East (Virginia),us-east-1,us-east-1a,2/13/2024 16:32,0.6353
US,US East (Virginia),us-east-1,us-east-1d,2/13/2024 18:47,0.5439
US,US East (Virginia),us-east-1,us-east-1f,2/13/2024 20:33,0.5583
US,US East (Virginia),us-east-1,us-east-1a,2/13/2024 21:47,0.6351
US,US East (Virginia),us-east-1,us-east-1b,2/13/2024 22:17,0.5315
US,US East (Virginia),us-east-1,us-east-1a,2/14/2024 1:18,0.6338
US,US East (Virginia),us-east-1,us-east-1d,2/14/2024 2:32,0.5429
US,US East (Virginia),us-east-1,us-east-1f,2/14/2024 3:02,0.5607
US,US East (Virginia),us-east-1,us-east-1c,2/14/2024 4:02,0.5692
US,US East (Virginia),us-east-1,us-east-1a,2/14/2024 7:32,0.6308
US,US East (Virginia),us-east-1,us-east-1d,2/14/2024 10:02,0.543
US,US East (Virginia),us-east-1,us-east-1c,2/14/2024 10:47,0.5671
US,US East (Virginia),us-east-1,us-east-1f,2/14/2024 11:17,0.5611
US,US East (Virginia),us-east-1,us-east-1b,2/14/2024 13:47,0.5343
US,US East (Virginia),us-east-1,us-east-1a,2/14/2024 14:02,0.63
US,US East (Virginia),us-east-1,us-east-1b,2/14/2024 17:02,0.5359
US,US East (Virginia),us-east-1,us-east-1f,2/14/2024 17:17,0.5616
US,US East (Virginia),us-east-1,us-east-1c,2/14/2024 17:47,0.5647
US,US East (Virginia),us-east-1,us-east-1d,2/14/2024 18:48,0.542
US,US East (Virginia),us-east-1,us-east-1f,2/14/2024 20:48,0.5632
US,US East (Virginia),us-east-1,us-east-1b,2/14/2024 22:17,0.5343
US,US East (Virginia),us-east-1,us-east-1d,2/15/2024 0:17,0.5438
US,US East (Virginia),us-east-1,us-east-1c,2/15/2024 0:47,0.5644
US,US East (Virginia),us-east-1,us-east-1a,2/15/2024 1:46,0.6296
US,US East (Virginia),us-east-1,us-east-1b,2/15/2024 4:02,0.5322
US,US East (Virginia),us-east-1,us-east-1f,2/15/2024 4:32,0.5618
US,US East (Virginia),us-east-1,us-east-1a,2/15/2024 6:01,0.6273
US,US East (Virginia),us-east-1,us-east-1c,2/15/2024 7:48,0.5667
US,US East (Virginia),us-east-1,us-east-1d,2/15/2024 8:17,0.5436
US,US East (Virginia),us-east-1,us-east-1f,2/15/2024 9:17,0.5612
US,US East (Virginia),us-east-1,us-east-1d,2/15/2024 12:17,0.5453
US,US East (Virginia),us-east-1,us-east-1a,2/15/2024 14:31,0.6255
US,US East (Virginia),us-east-1,us-east-1c,2/15/2024 14:47,0.5655
US,US East (Virginia),us-east-1,us-east-1f,2/15/2024 15:32,0.5613
US,US East (Virginia),us-east-1,us-east-1b,2/15/2024 18:47,0.5327
US,US East (Virginia),us-east-1,us-east-1d,2/15/2024 19:47,0.5477
US,US East (Virginia),us-east-1,us-east-1c,2/15/2024 20:02,0.5679
US,US East (Virginia),us-east-1,us-east-1f,2/15/2024 20:32,0.5605
US,US East (Virginia),us-east-1,us-east-1d,2/16/2024 0:17,0.5475
US,US East (Virginia),us-east-1,us-east-1c,2/16/2024 2:32,0.5678
US,US East (Virginia),us-east-1,us-east-1b,2/16/2024 3:32,0.5343
US,US East (Virginia),us-east-1,us-east-1d,2/16/2024 4:31,0.5457
US,US East (Virginia),us-east-1,us-east-1f,2/16/2024 4:47,0.559
US,US East (Virginia),us-east-1,us-east-1b,2/16/2024 8:32,0.5353
US,US East (Virginia),us-east-1,us-east-1f,2/16/2024 10:17,0.5614
US,US East (Virginia),us-east-1,us-east-1c,2/16/2024 10:33,0.5691
US,US East (Virginia),us-east-1,us-east-1a,2/16/2024 12:02,0.6246
US,US East (Virginia),us-east-1,us-east-1d,2/16/2024 14:02,0.5477
US,US East (Virginia),us-east-1,us-east-1b,2/16/2024 16:47,0.5341
US,US East (Virginia),us-east-1,us-east-1c,2/16/2024 17:17,0.5663
US,US East (Virginia),us-east-1,us-east-1f,2/16/2024 18:03,0.5613
US,US East (Virginia),us-east-1,us-east-1d,2/16/2024 22:17,0.5457
US,US East (Virginia),us-east-1,us-east-1f,2/16/2024 22:32,0.5619
US,US East (Virginia),us-east-1,us-east-1a,2/16/2024 23:32,0.6207
US,US East (Virginia),us-east-1,us-east-1b,2/17/2024 1:02,0.5364
US,US East (Virginia),us-east-1,us-east-1c,2/17/2024 1:32,0.5656
US,US East (Virginia),us-east-1,us-east-1f,2/17/2024 3:02,0.5591
US,US East (Virginia),us-east-1,us-east-1c,2/17/2024 4:46,0.5657
US,US East (Virginia),us-east-1,us-east-1d,2/17/2024 6:02,0.5434
US,US East (Virginia),us-east-1,us-east-1a,2/17/2024 6:17,0.6224
US,US East (Virginia),us-east-1,us-east-1f,2/17/2024 7:17,0.5602
US,US East (Virginia),us-east-1,us-east-1b,2/17/2024 8:03,0.5352
US,US East (Virginia),us-east-1,us-east-1c,2/17/2024 10:47,0.5653
US,US East (Virginia),us-east-1,us-east-1d,2/17/2024 12:02,0.5428
US,US East (Virginia),us-east-1,us-east-1f,2/17/2024 13:32,0.5577
US,US East (Virginia),us-east-1,us-east-1b,2/17/2024 14:32,0.5333
US,US East (Virginia),us-east-1,us-east-1a,2/17/2024 14:47,0.6228
US,US East (Virginia),us-east-1,us-east-1d,2/17/2024 15:33,0.5442
US,US East (Virginia),us-east-1,us-east-1c,2/17/2024 18:32,0.5626
US,US East (Virginia),us-east-1,us-east-1f,2/17/2024 21:17,0.5586
US,US East (Virginia),us-east-1,us-east-1a,2/17/2024 22:03,0.6229
US,US East (Virginia),us-east-1,us-east-1b,2/17/2024 23:32,0.5343
US,US East (Virginia),us-east-1,us-east-1d,2/18/2024 0:17,0.546
US,US East (Virginia),us-east-1,us-east-1c,2/18/2024 1:32,0.565
US,US East (Virginia),us-east-1,us-east-1d,2/18/2024 3:32,0.5469
US,US East (Virginia),us-east-1,us-east-1f,2/18/2024 4:32,0.5564
US,US East (Virginia),us-east-1,us-east-1a,2/18/2024 5:18,0.6222
US,US East (Virginia),us-east-1,us-east-1c,2/18/2024 7:17,0.5644
US,US East (Virginia),us-east-1,us-east-1d,2/18/2024 7:48,0.5491
US,US East (Virginia),us-east-1,us-east-1b,2/18/2024 8:17,0.5322
US,US East (Virginia),us-east-1,us-east-1a,2/18/2024 8:47,0.6212
US,US East (Virginia),us-east-1,us-east-1f,2/18/2024 9:32,0.5582
US,US East (Virginia),us-east-1,us-east-1c,2/18/2024 14:32,0.5661
US,US East (Virginia),us-east-1,us-east-1b,2/18/2024 15:04,0.5326
US,US East (Virginia),us-east-1,us-east-1d,2/18/2024 16:02,0.5499
US,US East (Virginia),us-east-1,us-east-1a,2/18/2024 17:17,0.6205
US,US East (Virginia),us-east-1,us-east-1f,2/18/2024 17:32,0.5575
US,US East (Virginia),us-east-1,us-east-1d,2/18/2024 21:02,0.5482
US,US East (Virginia),us-east-1,us-east-1f,2/18/2024 22:34,0.5561
US,US East (Virginia),us-east-1,us-east-1c,2/18/2024 23:02,0.5681
US,US East (Virginia),us-east-1,us-east-1d,2/19/2024 2:17,0.5496
US,US East (Virginia),us-east-1,us-east-1f,2/19/2024 6:02,0.5553
US,US East (Virginia),us-east-1,us-east-1b,2/19/2024 6:17,0.5319
US,US East (Virginia),us-east-1,us-east-1c,2/19/2024 7:02,0.57
US,US East (Virginia),us-east-1,us-east-1d,2/19/2024 7:48,0.5483
US,US East (Virginia),us-east-1,us-east-1d,2/19/2024 12:47,0.547
US,US East (Virginia),us-east-1,us-east-1f,2/19/2024 13:32,0.5545
US,US East (Virginia),us-east-1,us-east-1a,2/19/2024 14:46,0.6149
US,US East (Virginia),us-east-1,us-east-1b,2/19/2024 15:02,0.5323
US,US East (Virginia),us-east-1,us-east-1c,2/19/2024 16:02,0.5691
US,US East (Virginia),us-east-1,us-east-1d,2/19/2024 17:02,0.5494
US,US East (Virginia),us-east-1,us-east-1f,2/19/2024 20:32,0.5539
US,US East (Virginia),us-east-1,us-east-1d,2/19/2024 21:17,0.5518
US,US East (Virginia),us-east-1,us-east-1c,2/19/2024 22:17,0.5668
US,US East (Virginia),us-east-1,us-east-1a,2/19/2024 22:32,0.6144
US,US East (Virginia),us-east-1,us-east-1b,2/19/2024 23:02,0.5316
US,US East (Virginia),us-east-1,us-east-1c,2/20/2024 1:47,0.5644
US,US East (Virginia),us-east-1,us-east-1a,2/20/2024 2:17,0.6167
US,US East (Virginia),us-east-1,us-east-1f,2/20/2024 3:47,0.5563
US,US East (Virginia),us-east-1,us-east-1d,2/20/2024 5:17,0.5514
US,US East (Virginia),us-east-1,us-east-1f,2/20/2024 7:17,0.5542
US,US East (Virginia),us-east-1,us-east-1d,2/20/2024 8:47,0.5495
US,US East (Virginia),us-east-1,us-east-1f,2/20/2024 10:32,0.5522
US,US East (Virginia),us-east-1,us-east-1a,2/20/2024 10:47,0.6166
US,US East (Virginia),us-east-1,us-east-1b,2/20/2024 12:47,0.5314
US,US East (Virginia),us-east-1,us-east-1d,2/20/2024 13:17,0.5506
