provider,instance_type,instance_units,instance_vcpu,instance_memory_gb,instance_memory_unit,instance_avg_power_w,instance_avg_power_unit,instance_duration_hours,instance_other_consumption_ratio,instance_usage_location,instance_use_time_ratio,instance_hours_life_time,instance_gwp_embedded,instance_gwp_use,instance_adp_embedded,instance_adp_use,cpu_component_count,cpu_component_keys,cpu_name,cpu_name_status,cpu_name_source,cpu_manufacturer,cpu_manufacturer_status,cpu_manufacturer_source,cpu_family,cpu_family_status,cpu_family_source,cpu_model_range,cpu_model_range_status,cpu_model_range_source,cpu_tdp,cpu_tdp_unit,cpu_tdp_status,cpu_tdp_source,cpu_units,cpu_units_status,cpu_core_units,cpu_core_units_status,cpu_core_units_source,cpu_threads,cpu_threads_status,cpu_threads_source,cpu_die_size,cpu_die_size_unit,cpu_die_size_status,cpu_die_size_source,cpu_avg_power,cpu_avg_power_unit,cpu_avg_power_status,cpu_time_workload,cpu_time_workload_unit,cpu_time_workload_status,cpu_use_time_ratio,cpu_use_time_ratio_unit,cpu_use_time_ratio_status,cpu_hours_life_time,cpu_hours_life_time_unit,cpu_hours_life_time_status,cpu_hours_life_time_source,cpu_power_watt_at_0pct,cpu_power_watt_at_10pct,cpu_power_watt_at_50pct,cpu_power_watt_at_100pct,cpu_avg_power_sum,cpu_gwp_embedded_sum,cpu_gwp_use_sum,cpu_adp_embedded_sum,cpu_adp_use_sum,ram_component_count,ram_component_keys,ram_units,ram_units_status,ram_capacity,ram_capacity_unit,ram_capacity_status,ram_avg_power,ram_avg_power_unit,ram_avg_power_status,ram_time_workload,ram_time_workload_unit,ram_time_workload_status,ram_use_time_ratio,ram_use_time_ratio_unit,ram_use_time_ratio_status,ram_hours_life_time,ram_hours_life_time_unit,ram_hours_life_time_status,ram_hours_life_time_source,ram_avg_power_sum,ram_gwp_embedded_sum,ram_gwp_use_sum,ram_adp_embedded_sum,ram_adp_use_sum,gpu_component_count,gpu_component_keys,component_avg_power_sum_w
aws,g4dn.metal,,96.0,384.0,GB,562.98368,W,8760.0,0.33,EEE,1.0,52560.0,210.0,1900.0,0.026,0.0003,1,CPU-1,Intel Xeon Platinum 8259CL,COMPLETED,fuzzy match,Intel,COMPLETED,Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,Cascade Lake,COMPLETED,Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,Xeon Platinum,COMPLETED,Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,210.0,W,COMPLETED,Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,2.0,ARCHETYPE,24.0,COMPLETED,Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,48.0,COMPLETED,Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,834.0,mm2,COMPLETED,Average value of all families with 24 cores,314.24,W,COMPLETED,50.0,%,ARCHETYPE,1.0,/1,ARCHETYPE,52560.0,hours,COMPLETED,from device,25.2,67.2,157.5,214.20000000000002,314.24,9.0,1000.0,0.006802,0.00018,1,RAM-1,12.0,ARCHETYPE,32.0,GB,ARCHETYPE,109.05599999999998,W,COMPLETED,50.0,%,ARCHETYPE,1.0,/1,ARCHETYPE,52560.0,hours,COMPLETED,from device,109.05599999999998,120.0,400.0,0.0066,6e-05,0,,423.296
aws,g5.xlarge,,4.0,16.0,GB,17.6527575,W,8760.0,0.33,EEE,1.0,52560.0,8.0,60.0,0.00073,1e-05,1,CPU-1,AMD EPYC 7R32,COMPLETED,fuzzy match,AMD,COMPLETED,Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,Rome,COMPLETED,Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,EPYC,COMPLETED,Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,280.0,W,COMPLETED,Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,2.0,ARCHETYPE,48.0,COMPLETED,Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,96.0,COMPLETED,Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,1304.0,mm2,COMPLETED,Value of cpu_specs https://www.techpowerup.com/cpu-specs/epyc-7552.c2248 : Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,8.72875,W,COMPLETED,50.0,%,ARCHETYPE,1.0,/1,ARCHETYPE,52560.0,hours,COMPLETED,from device,33.6,89.60000000000001,210.0,285.6,8.72875,0.2419,30.0,0.0001417,5e-06,1,RAM-1,24.0,ARCHETYPE,32.0,GB,ARCHETYPE,4.543999999999999,W,COMPLETED,50.0,%,ARCHETYPE,1.0,/1,ARCHETYPE,52560.0,hours,COMPLETED,from device,4.543999999999999,5.1,15.0,0.00028,3e-06,0,,13.272749999999998
aws,g5.2xlarge,,8.0,32.0,GB,35.305515,W,8760.0,0.33,EEE,1.0,52560.0,16.0,120.0,0.0014,2e-05,1,CPU-1,AMD EPYC 7R32,COMPLETED,fuzzy match,AMD,COMPLETED,Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,Rome,COMPLETED,Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,EPYC,COMPLETED,Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,280.0,W,COMPLETED,Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,2.0,ARCHETYPE,48.0,COMPLETED,Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,96.0,COMPLETED,Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,1304.0,mm2,COMPLETED,Value of cpu_specs https://www.techpowerup.com/cpu-specs/epyc-7552.c2248 : Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,17.4575,W,COMPLETED,50.0,%,ARCHETYPE,1.0,/1,ARCHETYPE,52560.0,hours,COMPLETED,from device,33.6,89.60000000000001,210.0,285.6,17.4575,0.4837,60.0,0.0002834,1e-05,1,RAM-1,24.0,ARCHETYPE,32.0,GB,ARCHETYPE,9.087999999999997,W,COMPLETED,50.0,%,ARCHETYPE,1.0,/1,ARCHETYPE,52560.0,hours,COMPLETED,from device,9.087999999999997,10.0,30.0,0.00055,5e-06,0,,26.545499999999997
aws,g5.4xlarge,,16.0,64.0,GB,70.61103,W,8760.0,0.33,EEE,1.0,52560.0,31.0,200.0,0.0028,4e-05,1,CPU-1,AMD EPYC 7R32,COMPLETED,fuzzy match,AMD,COMPLETED,Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,Rome,COMPLETED,Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,EPYC,COMPLETED,Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,280.0,W,COMPLETED,Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,2.0,ARCHETYPE,48.0,COMPLETED,Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,96.0,COMPLETED,Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,1304.0,mm2,COMPLETED,Value of cpu_specs https://www.techpowerup.com/cpu-specs/epyc-7552.c2248 : Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,34.915,W,COMPLETED,50.0,%,ARCHETYPE,1.0,/1,ARCHETYPE,52560.0,hours,COMPLETED,from device,33.6,89.60000000000001,210.0,285.6,34.915,0.9675,120.0,0.0005669,2e-05,1,RAM-1,24.0,ARCHETYPE,32.0,GB,ARCHETYPE,18.175999999999995,W,COMPLETED,50.0,%,ARCHETYPE,1.0,/1,ARCHETYPE,52560.0,hours,COMPLETED,from device,18.175999999999995,21.0,60.0,0.0011,1e-05,0,,53.090999999999994
aws,g5.8xlarge,,32.0,128.0,GB,141.22206,W,8760.0,0.33,EEE,1.0,52560.0,60.0,500.0,0.0056,8e-05,1,CPU-1,AMD EPYC 7R32,COMPLETED,fuzzy match,AMD,COMPLETED,Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,Rome,COMPLETED,Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,EPYC,COMPLETED,Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,280.0,W,COMPLETED,Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,2.0,ARCHETYPE,48.0,COMPLETED,Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,96.0,COMPLETED,Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,1304.0,mm2,COMPLETED,Value of cpu_specs https://www.techpowerup.com/cpu-specs/epyc-7552.c2248 : Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,69.83,W,COMPLETED,50.0,%,ARCHETYPE,1.0,/1,ARCHETYPE,52560.0,hours,COMPLETED,from device,33.6,89.60000000000001,210.0,285.6,69.83,1.935,230.0,0.001134,4e-05,1,RAM-1,24.0,ARCHETYPE,32.0,GB,ARCHETYPE,36.35199999999999,W,COMPLETED,50.0,%,ARCHETYPE,1.0,/1,ARCHETYPE,52560.0,hours,COMPLETED,from device,36.35199999999999,41.0,120.0,0.0022,2e-05,0,,106.18199999999999
aws,g5.12xlarge,,48.0,192.0,GB,211.83309,W,8760.0,0.33,EEE,1.0,52560.0,110.0,700.0,0.0089,0.00012,1,CPU-1,AMD EPYC 7R32,COMPLETED,fuzzy match,AMD,COMPLETED,Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,Rome,COMPLETED,Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,EPYC,COMPLETED,Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,280.0,W,COMPLETED,Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,2.0,ARCHETYPE,48.0,COMPLETED,Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,96.0,COMPLETED,Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,1304.0,mm2,COMPLETED,Value of cpu_specs https://www.techpowerup.com/cpu-specs/epyc-7552.c2248 : Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,104.745,W,COMPLETED,50.0,%,ARCHETYPE,1.0,/1,ARCHETYPE,52560.0,hours,COMPLETED,from device,33.6,89.60000000000001,210.0,285.6,104.745,2.902,300.0,0.001701,6e-05,1,RAM-1,24.0,ARCHETYPE,32.0,GB,ARCHETYPE,54.52799999999999,W,COMPLETED,50.0,%,ARCHETYPE,1.0,/1,ARCHETYPE,52560.0,hours,COMPLETED,from device,54.52799999999999,62.0,180.0,0.0033,3e-05,0,,159.273
aws,g5.16xlarge,,64.0,256.0,GB,282.44412,W,8760.0,0.33,EEE,1.0,52560.0,120.0,900.0,0.0112,0.00016,1,CPU-1,AMD EPYC 7R32,COMPLETED,fuzzy match,AMD,COMPLETED,Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,Rome,COMPLETED,Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,EPYC,COMPLETED,Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,280.0,W,COMPLETED,Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,2.0,ARCHETYPE,48.0,COMPLETED,Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,96.0,COMPLETED,Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,1304.0,mm2,COMPLETED,Value of cpu_specs https://www.techpowerup.com/cpu-specs/epyc-7552.c2248 : Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,139.66,W,COMPLETED,50.0,%,ARCHETYPE,1.0,/1,ARCHETYPE,52560.0,hours,COMPLETED,from device,33.6,89.60000000000001,210.0,285.6,139.66,3.87,500.0,0.002268,8e-05,1,RAM-1,24.0,ARCHETYPE,32.0,GB,ARCHETYPE,72.70399999999998,W,COMPLETED,50.0,%,ARCHETYPE,1.0,/1,ARCHETYPE,52560.0,hours,COMPLETED,from device,72.70399999999998,80.0,240.0,0.0044,4e-05,0,,212.36399999999998
aws,g5.24xlarge,,96.0,384.0,GB,423.66618,W,8760.0,0.33,EEE,1.0,52560.0,190.0,1400.0,0.017,0.0002,1,CPU-1,AMD EPYC 7R32,COMPLETED,fuzzy match,AMD,COMPLETED,Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,Rome,COMPLETED,Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,EPYC,COMPLETED,Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,280.0,W,COMPLETED,Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,2.0,ARCHETYPE,48.0,COMPLETED,Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,96.0,COMPLETED,Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,1304.0,mm2,COMPLETED,Value of cpu_specs https://www.techpowerup.com/cpu-specs/epyc-7552.c2248 : Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,209.49,W,COMPLETED,50.0,%,ARCHETYPE,1.0,/1,ARCHETYPE,52560.0,hours,COMPLETED,from device,33.6,89.60000000000001,210.0,285.6,209.49,5.805,700.0,0.003401,0.00012,1,RAM-1,24.0,ARCHETYPE,32.0,GB,ARCHETYPE,109.05599999999998,W,COMPLETED,50.0,%,ARCHETYPE,1.0,/1,ARCHETYPE,52560.0,hours,COMPLETED,from device,109.05599999999998,120.0,400.0,0.0066,6e-05,0,,318.546
aws,g5.48xlarge,,192.0,768.0,GB,847.33236,W,8760.0,0.33,EEE,1.0,52560.0,370.0,3000.0,0.034,0.0005,1,CPU-1,AMD EPYC 7R32,COMPLETED,fuzzy match,AMD,COMPLETED,Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,Rome,COMPLETED,Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,EPYC,COMPLETED,Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,280.0,W,COMPLETED,Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,2.0,ARCHETYPE,48.0,COMPLETED,Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,96.0,COMPLETED,Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,1304.0,mm2,COMPLETED,Value of cpu_specs https://www.techpowerup.com/cpu-specs/epyc-7552.c2248 : Completed from name name based on https://docs.google.com/spreadsheets/d/1DqYgQnEDLQVQm5acMAhLgHLD8xXCG9BIrk-_Nv6jF3k/edit#gid=224728652.,418.98,W,COMPLETED,50.0,%,ARCHETYPE,1.0,/1,ARCHETYPE,52560.0,hours,COMPLETED,from device,33.6,89.60000000000001,210.0,285.6,418.98,11.61,1400.0,0.006803,0.0002,1,RAM-1,24.0,ARCHETYPE,32.0,GB,ARCHETYPE,218.11199999999997,W,COMPLETED,50.0,%,ARCHETYPE,1.0,/1,ARCHETYPE,52560.0,hours,COMPLETED,from device,218.11199999999997,250.0,700.0,0.0132,0.00012,0,,637.092
aws,g6.xlarge,,4.0,16.0,GB,15.372361666666665,W,8760.0,0.33,EEE,1.0,52560.0,9.0,50.0,0.00075,9e-06,1,CPU-1,AMD EPYC 7R13,COMPLETED,fuzzy match,AMD,COMPLETED,Completed from name name based on https://gadgetversus.com/processor/amd-epyc-7r13-specs/.,Milan,COMPLETED,Completed from name name based on https://gadgetversus.com/processor/amd-epyc-7r13-specs/.,epyc,COMPLETED,Completed from name name based on https://gadgetversus.com/processor/amd-epyc-7r13-specs/.,225.0,W,COMPLETED,Completed from name name based on https://gadgetversus.com/processor/amd-epyc-7r13-specs/.,2.0,ARCHETYPE,48.0,COMPLETED,Completed from name name based on https://gadgetversus.com/processor/amd-epyc-7r13-specs/.,96.0,COMPLETED,Completed from name name based on https://gadgetversus.com/processor/amd-epyc-7r13-specs/.,1064.0,mm2,COMPLETED,Value of cpu_specs https://www.techpowerup.com/cpu-specs/epyc-7643.c2377 : Completed from name name based on https://gadgetversus.com/processor/amd-epyc-7r13-specs/.,7.014166666666666,W,COMPLETED,50.0,%,ARCHETYPE,1.0,/1,ARCHETYPE,52560.0,hours,COMPLETED,from device,27.0,72.0,168.75,229.5,7.014166666666666,0.209,23.0,0.0001417,4e-06,1,RAM-1,24.0,ARCHETYPE,32.0,GB,ARCHETYPE,4.543999999999999,W,COMPLETED,50.0,%,ARCHETYPE,1.0,/1,ARCHETYPE,52560.0,hours,COMPLETED,from device,4.543999999999999,5.1,15.0,0.00028,3e-06,0,,11.558166666666665
aws,g6.2xlarge,,8.0,32.0,GB,30.74472333333333,W,8760.0,0.33,EEE,1.0,52560.0,17.0,100.0,0.0015,2e-05,1,CPU-1,AMD EPYC 7R13,COMPLETED,fuzzy match,AMD,COMPLETED,Completed from name name based on https://gadgetversus.com/processor/amd-epyc-7r13-specs/.,Milan,COMPLETED,Completed from name name based on https://gadgetversus.com/processor/amd-epyc-7r13-specs/.,epyc,COMPLETED,Completed from name name based on https://gadgetversus.com/processor/amd-epyc-7r13-specs/.,225.0,W,COMPLETED,Completed from name name based on https://gadgetversus.com/processor/amd-epyc-7r13-specs/.,2.0,ARCHETYPE,48.0,COMPLETED,Completed from name name based on https://gadgetversus.com/processor/amd-epyc-7r13-specs/.,96.0,COMPLETED,Completed from name name based on https://gadgetversus.com/processor/amd-epyc-7r13-specs/.,1064.0,mm2,COMPLETED,Value of cpu_specs https://www.techpowerup.com/cpu-specs/epyc-7643.c2377 : Completed from name name based on https://gadgetversus.com/processor/amd-epyc-7r13-specs/.,14.028333333333332,W,COMPLETED,50.0,%,ARCHETYPE,1.0,/1,ARCHETYPE,52560.0,hours,COMPLETED,from device,27.0,72.0,168.75,229.5,14.028333333333332,0.4181,50.0,0.0002834,8e-06,1,RAM-1,24.0,ARCHETYPE,32.0,GB,ARCHETYPE,9.087999999999997,W,COMPLETED,50.0,%,ARCHETYPE,1.0,/1,ARCHETYPE,52560.0,hours,COMPLETED,from device,9.087999999999997,10.0,30.0,0.00055,5e-06,0,,23.11633333333333
aws,g6.4xlarge,,16.0,64.0,GB,61.48944666666666,W,8760.0,0.33,EEE,1.0,52560.0,31.0,200.0,0.0029,3e-05,1,CPU-1,AMD EPYC 7R13,COMPLETED,fuzzy match,AMD,COMPLETED,Completed from name name based on https://gadgetversus.com/processor/amd-epyc-7r13-specs/.,Milan,COMPLETED,Completed from name name based on https://gadgetversus.com/processor/amd-epyc-7r13-specs/.,epyc,COMPLETED,Completed from name name based on https://gadgetversus.com/processor/amd-epyc-7r13-specs/.,225.0,W,COMPLETED,Completed from name name based on https://gadgetversus.com/processor/amd-epyc-7r13-specs/.,2.0,ARCHETYPE,48.0,COMPLETED,Completed from name name based on https://gadgetversus.com/processor/amd-epyc-7r13-specs/.,96.0,COMPLETED,Completed from name name based on https://gadgetversus.com/processor/amd-epyc-7r13-specs/.,1064.0,mm2,COMPLETED,Value of cpu_specs https://www.techpowerup.com/cpu-specs/epyc-7643.c2377 : Completed from name name based on https://gadgetversus.com/processor/amd-epyc-7r13-specs/.,28.056666666666665,W,COMPLETED,50.0,%,ARCHETYPE,1.0,/1,ARCHETYPE,52560.0,hours,COMPLETED,from device,27.0,72.0,168.75,229.5,28.056666666666665,0.8361,90.0,0.0005668,1.6e-05,1,RAM-1,24.0,ARCHETYPE,32.0,GB,ARCHETYPE,18.175999999999995,W,COMPLETED,50.0,%,ARCHETYPE,1.0,/1,ARCHETYPE,52560.0,hours,COMPLETED,from device,18.175999999999995,21.0,60.0,0.0011,1e-05,0,,46.23266666666666
aws,g6.8xlarge,,32.0,128.0,GB,122.97889333333332,W,8760.0,0.33,EEE,1.0,52560.0,60.0,400.0,0.0056,7e-05,1,CPU-1,AMD EPYC 7R13,COMPLETED,fuzzy match,AMD,COMPLETED,Completed from name name based on https://gadgetversus.com/processor/amd-epyc-7r13-specs/.,Milan,COMPLETED,Completed from name name based on https://gadgetversus.com/processor/amd-epyc-7r13-specs/.,epyc,COMPLETED,Completed from name name based on https://gadgetversus.com/processor/amd-epyc-7r13-specs/.,225.0,W,COMPLETED,Completed from name name based on https://gadgetversus.com/processor/amd-epyc-7r13-specs/.,2.0,ARCHETYPE,48.0,COMPLETED,Completed from name name based on https://gadgetversus.com/processor/amd-epyc-7r13-specs/.,96.0,COMPLETED,Completed from name name based on https://gadgetversus.com/processor/amd-epyc-7r13-specs/.,1064.0,mm2,COMPLETED,Value of cpu_specs https://www.techpowerup.com/cpu-specs/epyc-7643.c2377 : Completed from name name based on https://gadgetversus.com/processor/amd-epyc-7r13-specs/.,56.11333333333333,W,COMPLETED,50.0,%,ARCHETYPE,1.0,/1,ARCHETYPE,52560.0,hours,COMPLETED,from device,27.0,72.0,168.75,229.5,56.11333333333333,1.672,190.0,0.001134,3e-05,1,RAM-1,24.0,ARCHETYPE,32.0,GB,ARCHETYPE,36.35199999999999,W,COMPLETED,50.0,%,ARCHETYPE,1.0,/1,ARCHETYPE,52560.0,hours,COMPLETED,from device,36.35199999999999,41.0,120.0,0.0022,2e-05,0,,92.46533333333332
