Geography,Region Name,Region,Availability Zone,Modified Date Time,Instance Price
US,US West (Oregon),us-west-2,us-west-2c,1/9/2025 21:02,11.9227
US,US West (Oregon),us-west-2,us-west-2a,1/9/2025 23:06,12.5107
US,US West (Oregon),us-west-2,us-west-2b,1/9/2025 23:18,13.0283
US,US West (Oregon),us-west-2,us-west-2a,1/10/2025 3:47,12.5677
US,US West (Oregon),us-west-2,us-west-2c,1/10/2025 4:18,11.9346
US,US West (Oregon),us-west-2,us-west-2b,1/10/2025 4:33,12.9611
US,US West (Oregon),us-west-2,us-west-2a,1/10/2025 7:47,12.6524
US,US West (Oregon),us-west-2,us-west-2b,1/10/2025 10:47,12.8544
US,US West (Oregon),us-west-2,us-west-2a,1/10/2025 11:48,12.5452
US,US West (Oregon),us-west-2,us-west-2c,1/10/2025 12:32,11.8883
US,US West (Oregon),us-west-2,us-west-2b,1/10/2025 17:03,12.7199
US,US West (Oregon),us-west-2,us-west-2a,1/10/2025 19:17,12.4923
US,US West (Oregon),us-west-2,us-west-2c,1/10/2025 21:04,11.8831
US,US West (Oregon),us-west-2,us-west-2b,1/10/2025 22:02,12.7351
US,US West (Oregon),us-west-2,us-west-2c,1/11/2025 0:17,11.9005
US,US West (Oregon),us-west-2,us-west-2a,1/11/2025 2:47,12.4928
US,US West (Oregon),us-west-2,us-west-2c,1/11/2025 3:32,11.9218
US,US West (Oregon),us-west-2,us-west-2b,1/11/2025 4:47,12.6533
US,US West (Oregon),us-west-2,us-west-2a,1/11/2025 7:48,12.3913
US,US West (Oregon),us-west-2,us-west-2c,1/11/2025 8:32,11.9572
US,US West (Oregon),us-west-2,us-west-2b,1/11/2025 9:48,12.5662
US,US West (Oregon),us-west-2,us-west-2a,1/11/2025 14:32,12.2612
US,US West (Oregon),us-west-2,us-west-2c,1/11/2025 15:32,11.9392
US,US West (Oregon),us-west-2,us-west-2a,1/11/2025 21:02,12.3053
US,US West (Oregon),us-west-2,us-west-2c,1/11/2025 22:33,11.9075
US,US West (Oregon),us-west-2,us-west-2b,1/11/2025 23:02,12.6145
